"struc","comp","ele_comb","reward","RL_step","cif"
"Full Formula (Pr3 Os3)
Reduced Formula: PrOs
abc   :   5.856516   6.403335   4.477620
angles:  69.552102  67.510913  79.631338
pbc   :       True       True       True
Sites (6)
  #  SP            a          b         c  forces
---  ----  ---------  ---------  --------  ---------------------------------------------------------------------
  0  Pr    -0.095064   0.98371   0.760826  [-0.009986266493797302, 0.019121572375297546, -0.013140279799699783]
  1  Pr     0.880132   0.564974  0.481388  [0.03960070013999939, 0.0298580601811409, 0.0016145242843776941]
  2  Os     0.463831  -0.08552   0.514818  [-0.03287406265735626, -0.021416664123535156, 0.007752823643386364]
  3  Os     0.445569   0.718729  1.12245   [-0.010962873697280884, -0.015557780861854553, -0.011789780110120773]
  4  Os     0.646624   0.321137  0.219322  [0.0024104565382003784, -0.015003286302089691, 0.008687094785273075]
  5  Pr     0.303837   0.305533  0.898734  [0.011811971664428711, 0.002998020499944687, 0.006875576451420784]","PrOs","('Os', 'Pr')","0.0","0","# generated using pymatgen
data_PrOs
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.85651607
_cell_length_b   6.40333526
_cell_length_c   4.47761987
_cell_angle_alpha   69.55210228
_cell_angle_beta   67.51091339
_cell_angle_gamma   79.63133823
_symmetry_Int_Tables_number   1
_chemical_formula_structural   PrOs
_chemical_formula_sum   'Pr3 Os3'
_cell_volume   145.16240829
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pr  Pr0  1  -0.09506437  0.98370985  0.76082575  1
  Pr  Pr1  1  0.88013176  0.56497385  0.48138841  1
  Os  Os2  1  0.46383146  -0.08552048  0.51481772  1
  Os  Os3  1  0.44556888  0.71872863  1.12244776  1
  Os  Os4  1  0.64662369  0.32113683  0.21932231  1
  Pr  Pr5  1  0.30383749  0.30553325  0.89873387  1
"
"Full Formula (Li2 Cu2 F8)
Reduced Formula: LiCuF4
abc   :   5.309636   5.805429   7.391598
angles:  93.349138  59.776294 125.133954
pbc   :       True       True       True
Sites (12)
  #  SP            a         b         c  forces
---  ----  ---------  --------  --------  -----------------------------------------------------------------------
  0  Cu     0.653139  0.975235  0.304251  [-0.009042885154485703, -0.006196849513798952, 0.0038525909185409546]
  1  Li     0.143795  0.193896  0.818959  [-0.0031517650932073593, 0.005354538559913635, -0.00017091631889343262]
  2  Li     0.638655  0.446025  0.059356  [0.007487595081329346, 0.030391380190849304, -0.0029712324030697346]
  3  F      0.854913  0.842436  0.074004  [0.006775170564651489, 0.010934844613075256, -0.01815299317240715]
  4  F      0.175184  0.731651  0.344606  [-0.008060753345489502, -0.022667571902275085, 0.010913074016571045]
  5  F     -0.13131   0.296871  0.076204  [-0.01623300462961197, -0.012566149234771729, 0.012427598237991333]
  6  Cu     0.921576  0.358632  0.558964  [-0.008360717445611954, -0.008498840034008026, 0.012060225009918213]
  7  F      0.784047  0.049935  0.747449  [-0.0011927150189876556, 0.006064295768737793, 0.00455668568611145]
  8  F      0.390088  0.616371  0.536383  [0.027446061372756958, 0.0045555830001831055, -0.026535779237747192]
  9  F      0.63376   0.428818  0.801913  [-0.0004930123686790466, 0.022493600845336914, -0.004486173391342163]
 10  F      0.49309   0.138099  0.539143  [-0.009490996599197388, -0.02653314173221588, 0.020906109362840652]
 11  F      1.1064    0.218411  0.306284  [0.014316916465759277, -0.0033319219946861267, -0.012399382889270782]","LiCuF4","('Cu', 'F', 'Li')","0.3509051017506885","1","# generated using pymatgen
data_LiCuF4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.30963649
_cell_length_b   5.80542889
_cell_length_c   7.39159799
_cell_angle_alpha   93.34913759
_cell_angle_beta   59.77629369
_cell_angle_gamma   125.13395403
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiCuF4
_chemical_formula_sum   'Li2 Cu2 F8'
_cell_volume   152.13709781
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.65313888  0.97523544  0.30425090  1
  Li  Li1  1  0.14379486  0.19389560  0.81895932  1
  Li  Li2  1  0.63865467  0.44602461  0.05935633  1
  F  F3  1  0.85491321  0.84243592  0.07400397  1
  F  F4  1  0.17518443  0.73165137  0.34460571  1
  F  F5  1  -0.13131021  0.29687103  0.07620395  1
  Cu  Cu6  1  0.92157619  0.35863241  0.55896423  1
  F  F7  1  0.78404670  0.04993481  0.74744854  1
  F  F8  1  0.39008819  0.61637093  0.53638331  1
  F  F9  1  0.63376027  0.42881779  0.80191257  1
  F  F10  1  0.49309005  0.13809913  0.53914250  1
  F  F11  1  1.10639706  0.21841113  0.30628371  1
"
"Full Formula (Ho6 Er2)
Reduced Formula: Ho3Er
abc   :   5.452874   6.834714   7.059059
angles: 104.772998  89.995933  89.904495
pbc   :       True       True       True
Sites (8)
  #  SP           a         b          c  forces
---  ----  --------  --------  ---------  ----------------------------------------------------------------------
  0  Ho    0.881238  0.798926   0.482023  [0.0034437766298651695, 0.011165695264935493, 0.03483884036540985]
  1  Ho    0.880974  0.7998    -0.031697  [0.002084725070744753, 0.005950004328042269, -0.04790899157524109]
  2  Er    0.382857  0.022597   0.278692  [0.00011542998254299164, -0.0193416066467762, 0.0020576613023877144]
  3  Ho    0.382961  0.546071   0.401324  [-0.001743539934977889, 0.012140950188040733, -0.03837166726589203]
  4  Ho    0.3825    0.546358   0.917938  [0.001899702474474907, 0.01535823568701744, 0.02889748103916645]
  5  Ho    0.383242  0.02726    0.779524  [-0.0021713613532483578, -0.01345466822385788, -0.0022326093167066574]
  6  Er    0.883219  0.327473   0.601704  [-0.0022230877075344324, 0.011411339044570923, -0.003393774852156639]
  7  Ho    0.883     0.329791   0.098182  [-0.0014056508662179112, -0.023229938000440598, 0.026113059371709824]","Ho3Er","('Er', 'Ho')","0.0","1","# generated using pymatgen
data_Ho3Er
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.45287409
_cell_length_b   6.83471407
_cell_length_c   7.05905855
_cell_angle_alpha   104.77299751
_cell_angle_beta   89.99593303
_cell_angle_gamma   89.90449458
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ho3Er
_chemical_formula_sum   'Ho6 Er2'
_cell_volume   254.38594803
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ho  Ho0  1  0.88123766  0.79892649  0.48202332  1
  Ho  Ho1  1  0.88097352  0.79979985  -0.03169702  1
  Er  Er2  1  0.38285729  0.02259738  0.27869168  1
  Ho  Ho3  1  0.38296077  0.54607144  0.40132378  1
  Ho  Ho4  1  0.38250020  0.54635812  0.91793849  1
  Ho  Ho5  1  0.38324173  0.02725976  0.77952353  1
  Er  Er6  1  0.88321860  0.32747335  0.60170371  1
  Ho  Ho7  1  0.88300022  0.32979097  0.09818151  1
"
"Full Formula (Tl2 Cd1 Pb3)
Reduced Formula: Tl2CdPb3
abc   :   5.540278   5.475861   8.339678
angles:  70.565496  70.594243  59.751763
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  Cd    0.592309  0.040634  0.743717  [0.0046032993122935295, 0.00260161142796278, -0.030500970780849457]
  1  Pb    0.465839  0.885089  0.155594  [0.0010297596454620361, 0.003824484534561634, -0.01009875163435936]
  2  Tl    0.30911   0.757511  0.59402   [-0.001808179309591651, -0.006758109666407108, 0.00506510678678751]
  3  Pb    0.168718  0.597159  0.035989  [0.0012712772004306316, -0.0013270406052470207, -0.00112084299325943]
  4  Tl    0.746406  0.157428  0.323395  [-0.001005547121167183, 0.01501759048551321, -0.0055786557495594025]
  5  Pb    0.89012   0.334821  0.852057  [-0.004090611822903156, -0.013358544558286667, 0.04223409667611122]","Tl2CdPb3","('Cd', 'Pb', 'Tl')","0.0","2","# generated using pymatgen
data_Tl2CdPb3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.54027754
_cell_length_b   5.47586115
_cell_length_c   8.33967803
_cell_angle_alpha   70.56549591
_cell_angle_beta   70.59424314
_cell_angle_gamma   59.75176326
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tl2CdPb3
_chemical_formula_sum   'Tl2 Cd1 Pb3'
_cell_volume   201.85420049
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.59230872  0.04063443  0.74371717  1
  Pb  Pb1  1  0.46583930  0.88508874  0.15559367  1
  Tl  Tl2  1  0.30911007  0.75751058  0.59401975  1
  Pb  Pb3  1  0.16871795  0.59715867  0.03598869  1
  Tl  Tl4  1  0.74640571  0.15742850  0.32339546  1
  Pb  Pb5  1  0.89011993  0.33482120  0.85205740  1
"
"Full Formula (Li2 Rh1 F1)
Reduced Formula: Li2RhF
abc   :   2.728140   2.728740   7.027893
angles:  78.400698  78.496881  60.044981
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  Rh    0.494292  0.958337  0.817555  [-0.00024223024956882, 0.0021072400268167257, 0.00103014858905226]
  1  Li    0.269556  0.728757  0.490592  [-0.0028629302978515625, 0.025541499257087708, -0.012857556343078613]
  2  F     0.989913  0.459127  0.317511  [0.03128404915332794, 0.0019901576451957226, 0.022081034258008003]
  3  Li    0.718277  0.190322  0.144644  [-0.028178930282592773, -0.02963896095752716, -0.010253548622131348]","Li2RhF","('F', 'Li', 'Rh')","0.2187966803608758","3","# generated using pymatgen
data_Li2RhF
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.72813954
_cell_length_b   2.72873961
_cell_length_c   7.02789331
_cell_angle_alpha   78.40069809
_cell_angle_beta   78.49688092
_cell_angle_gamma   60.04498083
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2RhF
_chemical_formula_sum   'Li2 Rh1 F1'
_cell_volume   44.10051592
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Rh  Rh0  1  0.49429227  0.95833659  0.81755477  1
  Li  Li1  1  0.26955608  0.72875671  0.49059207  1
  F  F2  1  0.98991305  0.45912747  0.31751108  1
  Li  Li3  1  0.71827700  0.19032205  0.14464407  1
"
"Full Formula (Y5 Ag2 Ru2)
Reduced Formula: Y5(AgRu)2
abc   :   4.061442   7.946651   7.771267
angles: 119.615959  90.006727  89.984498
pbc   :       True       True       True
Sites (9)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ----------------------------------------------------------------------
  0  Y     0.512802  0.156694  0.689997  [0.0007302025333046913, -0.00585213303565979, -0.010188041254878044]
  1  Y     0.012985  0.844752  0.278358  [-0.002993863308802247, 0.04742351174354553, 0.016636475920677185]
  2  Ag    0.012919  0.347768  0.522167  [-0.0013218832900747657, -0.016182616353034973, 0.0006846040487289429]
  3  Ag    0.01159   0.759531  0.610927  [0.0043410020880401134, -0.016909092664718628, 0.009997658431529999]
  4  Y     0.51261   0.647822  0.863564  [-8.201412856578827e-05, 0.02262256294488907, -0.007377415895462036]
  5  Ru    0.512838  0.062081  0.246694  [0.00018487311899662018, -0.004045754671096802, -0.02072327584028244]
  6  Ru    0.013003  0.43046   0.967925  [-0.00221069622784853, 0.010106801986694336, -0.007434234023094177]
  7  Y     0.512499  0.476244  0.270676  [0.001641388051211834, -0.03095078468322754, 0.022808723151683807]
  8  Y     0.012817  0.091353  0.026199  [-0.0002890047326218337, -0.006212437525391579, -0.004404574632644653]","Y5(AgRu)2","('Ag', 'Ru', 'Y')","0.0033287318384884745","3","# generated using pymatgen
data_Y5(AgRu)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.06144220
_cell_length_b   7.94665116
_cell_length_c   7.77126701
_cell_angle_alpha   119.61595908
_cell_angle_beta   90.00672666
_cell_angle_gamma   89.98449755
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Y5(AgRu)2
_chemical_formula_sum   'Y5 Ag2 Ru2'
_cell_volume   218.04922781
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.51280173  0.15669384  0.68999716  1
  Y  Y1  1  0.01298477  0.84475169  0.27835766  1
  Ag  Ag2  1  0.01291886  0.34776765  0.52216708  1
  Ag  Ag3  1  0.01159005  0.75953116  0.61092702  1
  Y  Y4  1  0.51260978  0.64782164  0.86356359  1
  Ru  Ru5  1  0.51283830  0.06208095  0.24669438  1
  Ru  Ru6  1  0.01300325  0.43045952  0.96792499  1
  Y  Y7  1  0.51249859  0.47624424  0.27067590  1
  Y  Y8  1  0.01281713  0.09135271  0.02619910  1
"
"Full Formula (Tb1 Cu1 Te2)
Reduced Formula: TbCuTe2
abc   :   4.563261   4.259072   6.143308
angles:  69.567655  90.038412  90.118574
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  --------------------------------------------------------------------
  0  Cu    0.848993  0.521777  0.35147   [-0.01656843163073063, 0.007497156038880348, 0.01507997140288353]
  1  Te    0.847226  0.157005  0.085183  [0.006800340488553047, 0.01232595182955265, -0.027943797409534454]
  2  Te    0.348442  0.420873  0.562629  [-0.0006979145109653473, -0.01573081687092781, 0.016883715987205505]
  3  Tb    0.347086  0.710397  0.980556  [0.01046600192785263, -0.0040922872722148895, -0.004019930958747864]","TbCuTe2","('Cu', 'Tb', 'Te')","0.0","3","# generated using pymatgen
data_TbCuTe2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.56326128
_cell_length_b   4.25907204
_cell_length_c   6.14330836
_cell_angle_alpha   69.56765472
_cell_angle_beta   90.03841157
_cell_angle_gamma   90.11857434
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TbCuTe2
_chemical_formula_sum   'Tb1 Cu1 Te2'
_cell_volume   111.88470474
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.84899307  0.52177670  0.35147013  1
  Te  Te1  1  0.84722610  0.15700493  0.08518348  1
  Te  Te2  1  0.34844188  0.42087254  0.56262856  1
  Tb  Tb3  1  0.34708626  0.71039704  0.98055641  1
"
"Full Formula (Sn1 Sb2 Pb1)
Reduced Formula: SnSb2Pb
abc   :   4.505615   4.504401   8.895147
angles:  75.815970  75.682226  60.009013
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ----------------------------------------------------------------------
  0  Sb    0.014055  0.680828  0.503681  [0.008043423295021057, 0.0046538785099983215, -0.02354314923286438]
  1  Pb    0.287615  0.955736  0.685832  [0.004366010427474976, 0.0024805255234241486, -0.01949256658554077]
  2  Sb    0.513692  0.183951  1.01329   [-0.0041675567626953125, -0.0020309053361415863, 0.020247340202331543]
  3  Sn    0.13066   0.802208  0.164119  [-0.00824187695980072, -0.005103498697280884, 0.02278834581375122]","SnSb2Pb","('Pb', 'Sb', 'Sn')","0.0","4","# generated using pymatgen
data_SnSb2Pb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.50561472
_cell_length_b   4.50440135
_cell_length_c   8.89514708
_cell_angle_alpha   75.81597041
_cell_angle_beta   75.68222554
_cell_angle_gamma   60.00901282
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SnSb2Pb
_chemical_formula_sum   'Sn1 Sb2 Pb1'
_cell_volume   149.90521879
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.01405523  0.68082850  0.50368130  1
  Pb  Pb1  1  0.28761455  0.95573639  0.68583208  1
  Sb  Sb2  1  0.51369210  0.18395114  1.01329231  1
  Sn  Sn3  1  0.13065977  0.80220755  0.16411918  1
"
"Full Formula (Cs2 Cu2 Cl6)
Reduced Formula: CsCuCl3
abc   :   6.679105   7.222088   7.378996
angles: 111.997970  91.224956  98.176389
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  Cl    0.268782  0.858969  0.116042  [0.007600601762533188, -0.0212126262485981, -0.014694994315505028]
  1  Cl    0.268739  0.294366  1.07413   [0.019222166389226913, 0.0037862956523895264, 0.03999799117445946]
  2  Cs    0.446905  0.195056  0.601745  [-0.017372995615005493, 0.010192550718784332, 0.005948273465037346]
  3  Cl    0.753079  0.079237  0.206948  [0.017086036503314972, -0.027483340352773666, 0.029467150568962097]
  4  Cu    0.068528  0.987806  0.946746  [0.005118444561958313, 0.003094010055065155, 0.0025938302278518677]
  5  Cl    0.396026  0.702852  0.64854   [-0.0006371522322297096, 0.012093670666217804, -0.023369314149022102]
  6  Cu    0.560587  0.837572  0.949395  [0.007400352507829666, -0.003490585833787918, -0.01660672202706337]
  7  Cl    0.839043  0.675896  0.847944  [0.006024554371833801, -0.008425183594226837, -0.03500621020793915]
  8  Cl    0.937318  1.06538   0.704119  [-0.018776096403598785, 0.019516125321388245, 0.028956569731235504]
  9  Cs    0.899718  0.597005  0.318036  [-0.02566590905189514, 0.011929169297218323, -0.017286501824855804]","CsCuCl3","('Cl', 'Cs', 'Cu')","0.08387033822040627","4","# generated using pymatgen
data_CsCuCl3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.67910505
_cell_length_b   7.22208800
_cell_length_c   7.37899576
_cell_angle_alpha   111.99796965
_cell_angle_beta   91.22495583
_cell_angle_gamma   98.17638863
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsCuCl3
_chemical_formula_sum   'Cs2 Cu2 Cl6'
_cell_volume   325.59052277
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cl  Cl0  1  0.26878162  0.85896910  0.11604221  1
  Cl  Cl1  1  0.26873917  0.29436578  1.07412632  1
  Cs  Cs2  1  0.44690515  0.19505591  0.60174463  1
  Cl  Cl3  1  0.75307851  0.07923679  0.20694796  1
  Cu  Cu4  1  0.06852792  0.98780630  0.94674628  1
  Cl  Cl5  1  0.39602600  0.70285164  0.64854004  1
  Cu  Cu6  1  0.56058727  0.83757207  0.94939478  1
  Cl  Cl7  1  0.83904258  0.67589607  0.84794360  1
  Cl  Cl8  1  0.93731847  1.06537712  0.70411925  1
  Cs  Cs9  1  0.89971838  0.59700459  0.31803601  1
"
"Full Formula (Cs1 K2)
Reduced Formula: CsK2
abc   :   6.219587   8.091534   8.134512
angles: 103.929279 100.949869 100.380704
pbc   :       True       True       True
Sites (3)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  K     0.957915  0.608904  0.924326  [-0.007922660559415817, 0.005917299538850784, 0.0071015143766999245]
  1  Cs    0.275528  0.456772  0.429176  [0.005765903741121292, 0.004439864307641983, -0.004220135509967804]
  2  K     0.616212  0.997885  0.219143  [0.002156764268875122, -0.010357163846492767, -0.0028813760727643967]","CsK2","('Cs', 'K')","0.05897361256267405","5","# generated using pymatgen
data_CsK2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.21958656
_cell_length_b   8.09153385
_cell_length_c   8.13451208
_cell_angle_alpha   103.92927875
_cell_angle_beta   100.94986887
_cell_angle_gamma   100.38070440
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsK2
_chemical_formula_sum   'Cs1 K2'
_cell_volume   378.98374958
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.95791491  0.60890373  0.92432599  1
  Cs  Cs1  1  0.27552806  0.45677182  0.42917624  1
  K  K2  1  0.61621197  0.99788461  0.21914329  1
"
