"struc","comp","ele_comb","reward","RL_step","cif"
"Full Formula (Dy1 In2 Hg9)
Reduced Formula: DyIn2Hg9
abc   :   5.639459   5.861961  11.131717
angles:  85.581996  77.616456  61.750986
pbc   :       True       True       True
Sites (12)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ----------------------------------------------------------------------
  0  Hg    0.03669   0.623701  0.69957   [-0.008121687918901443, 0.024990523234009743, -0.0047518424689769745]
  1  Hg    0.712375  0.267545  0.700732  [-0.007746810093522072, -0.01787130907177925, -0.003876133356243372]
  2  Hg    0.782808  0.607806  0.45278   [0.010550311766564846, -0.006290873512625694, -0.001963788876309991]
  3  Hg    0.453062  0.273704  0.450994  [0.011979210190474987, -0.0014922143891453743, -0.002273454563692212]
  4  Hg    0.489851  0.617113  0.205658  [-0.009446408599615097, 0.022704850882291794, 0.006539100781083107]
  5  Hg    0.271429  0.616297  0.951812  [0.0008381280349567533, -0.006884261034429073, -0.007012900896370411]
  6  In    0.9326    0.298665  0.951525  [0.0019169646548107266, 0.012987411580979824, -0.0018572807312011719]
  7  In    0.836208  0.932055  0.20186   [-0.00983780063688755, -0.0020201602019369602, 0.0234835222363472]
  8  Hg    0.358297  0.946572  0.699989  [-0.01009681262075901, 0.010390205308794975, -0.012733091600239277]
  9  Hg    0.169862  0.253818  0.207428  [-0.015739653259515762, -0.036729782819747925, 0.009437309578061104]
 10  Dy    0.123051  0.940525  0.458963  [0.03714335337281227, -0.0006272975588217378, 0.0033125709742307663]
 11  Hg    0.59799   0.955975  0.948519  [-0.0014387830160558224, 0.0008429086301475763, -0.008304002694785595]","DyIn2Hg9","('Dy', 'Hg', 'In')","0.03891802043091258","0","# generated using pymatgen
data_DyIn2Hg9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.63945920
_cell_length_b   5.86196093
_cell_length_c   11.13171736
_cell_angle_alpha   85.58199604
_cell_angle_beta   77.61645587
_cell_angle_gamma   61.75098594
_symmetry_Int_Tables_number   1
_chemical_formula_structural   DyIn2Hg9
_chemical_formula_sum   'Dy1 In2 Hg9'
_cell_volume   316.49668492
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hg  Hg0  1  0.03668993  0.62370134  0.69957037  1
  Hg  Hg1  1  0.71237496  0.26754452  0.70073151  1
  Hg  Hg2  1  0.78280845  0.60780557  0.45277956  1
  Hg  Hg3  1  0.45306201  0.27370411  0.45099352  1
  Hg  Hg4  1  0.48985070  0.61711294  0.20565827  1
  Hg  Hg5  1  0.27142919  0.61629664  0.95181167  1
  In  In6  1  0.93259961  0.29866490  0.95152473  1
  In  In7  1  0.83620766  0.93205456  0.20186039  1
  Hg  Hg8  1  0.35829712  0.94657184  0.69998931  1
  Hg  Hg9  1  0.16986171  0.25381800  0.20742838  1
  Dy  Dy10  1  0.12305084  0.94052509  0.45896302  1
  Hg  Hg11  1  0.59798977  0.95597545  0.94851855  1
"
"Full Formula (Na1 Al4 Au8)
Reduced Formula: Na(AlAu2)4
abc   :   5.520681   6.589201   7.269384
angles: 109.664883  90.408952  87.243683
pbc   :       True       True       True
Sites (13)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ----------------------------------------------------------------------
  0  Na    0.268136  0.048629  0.029257  [0.0009575719595886767, 0.0005997279658913612, -0.0020018573850393295]
  1  Au    0.779252  0.207623  0.828232  [0.017406225204467773, -0.011846179142594337, 0.019231097772717476]
  2  Au    0.266944  0.504953  0.316088  [0.01600477285683155, -0.007328011095523834, -0.0027401261031627655]
  3  Au    0.757604  0.889598  0.229374  [-0.01779460348188877, 0.01493806391954422, -0.019731005653738976]
  4  Au    0.771693  0.344054  0.240131  [0.005654648877680302, 0.03668881580233574, 0.030013758689165115]
  5  Al    0.972588  0.824615  0.53082   [-0.012147418223321438, -0.020255165174603462, -0.041345033794641495]
  6  Al    0.020591  0.541992  0.020801  [-0.0028002411127090454, 0.0189896821975708, 0.010760270059108734]
  7  Al    0.516343  0.555245  0.035663  [0.002094767987728119, -0.018328238278627396, -0.008955588564276695]
  8  Al    0.564158  0.273253  0.526751  [0.0120311314240098, 0.01953240856528282, 0.04196370020508766]
  9  Au    0.45254   0.909337  0.570561  [-0.004179846495389938, 0.00932709127664566, -0.0010986477136611938]
 10  Au    0.269834  0.593127  0.740631  [-0.017943844199180603, 0.006435556337237358, 0.005985870957374573]
 11  Au    0.083838  0.188803  0.486963  [0.005197245627641678, -0.009416552260518074, -7.056631147861481e-05]
 12  Au    0.764928  0.754418  0.817797  [-0.004480389878153801, -0.039337195456027985, -0.03201182931661606]","Na(AlAu2)4","('Al', 'Au', 'Na')","0.1918519833810685","0","# generated using pymatgen
data_Na(AlAu2)4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.52068071
_cell_length_b   6.58920127
_cell_length_c   7.26938354
_cell_angle_alpha   109.66488335
_cell_angle_beta   90.40895210
_cell_angle_gamma   87.24368289
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Na(AlAu2)4
_chemical_formula_sum   'Na1 Al4 Au8'
_cell_volume   248.71508488
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Na  Na0  1  0.26813555  0.04862856  0.02925650  1
  Au  Au1  1  0.77925156  0.20762331  0.82823233  1
  Au  Au2  1  0.26694422  0.50495272  0.31608849  1
  Au  Au3  1  0.75760380  0.88959754  0.22937416  1
  Au  Au4  1  0.77169349  0.34405406  0.24013105  1
  Al  Al5  1  0.97258803  0.82461474  0.53082019  1
  Al  Al6  1  0.02059098  0.54199204  0.02080140  1
  Al  Al7  1  0.51634262  0.55524521  0.03566333  1
  Al  Al8  1  0.56415846  0.27325290  0.52675082  1
  Au  Au9  1  0.45254042  0.90933747  0.57056084  1
  Au  Au10  1  0.26983351  0.59312699  0.74063131  1
  Au  Au11  1  0.08383796  0.18880340  0.48696283  1
  Au  Au12  1  0.76492812  0.75441831  0.81779663  1
"
"Full Formula (Rb1 H2 W1 Cl8)
Reduced Formula: RbH2WCl8
abc   :   6.475196   7.109528   9.429484
angles: 102.714691 121.241299  95.424885
pbc   :       True       True       True
Sites (12)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  -----------------------------------------------------------------------
  0  Cl    0.340919  0.159752  0.738881  [-0.010805994272232056, 0.029330700635910034, -0.012685626745223999]
  1  Rb    0.062161  0.971973  0.276836  [0.001257951371371746, 0.0009659724310040474, -0.0002822689712047577]
  2  H     0.70853   0.784305  0.543922  [-0.018453769385814667, 0.014455856755375862, -0.028970927000045776]
  3  W     0.562406  0.472833  0.776286  [-0.0038203028962016106, 0.0011686400976032019, -0.0007396307773888111]
  4  Cl    0.904683  0.465155  0.040275  [0.023226480931043625, -0.0019426767248660326, -0.004924163222312927]
  5  Cl    0.22041   0.480658  0.512207  [-0.026513438671827316, 0.001228641951456666, 0.007484007626771927]
  6  Cl    0.405742  0.636306  0.926872  [0.035206668078899384, 0.009119763970375061, -0.007653405889868736]
  7  H     0.417231  0.161512  0.009765  [0.011916033923625946, -0.015680765733122826, 0.013642042875289917]
  8  Cl    0.501214  0.168895  0.170587  [-0.009376391768455505, 0.00041749700903892517, -0.0009509623050689697]
  9  Cl    0.718886  0.309313  0.625658  [-0.028877124190330505, -0.011846030130982399, 0.004594162106513977]
 10  Cl    0.783796  0.785952  0.813607  [0.012759016826748848, -0.027979955077171326, 0.017174839973449707]
 11  Cl    0.623797  0.776358  0.382762  [0.013480901718139648, 0.0007624896243214607, 0.01331174373626709]","RbH2WCl8","('Cl', 'H', 'Rb', 'W')","0.041056015077417046","0","# generated using pymatgen
data_RbH2WCl8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.47519560
_cell_length_b   7.10952798
_cell_length_c   9.42948404
_cell_angle_alpha   102.71469142
_cell_angle_beta   121.24129873
_cell_angle_gamma   95.42488475
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbH2WCl8
_chemical_formula_sum   'Rb1 H2 W1 Cl8'
_cell_volume   350.52603861
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cl  Cl0  1  0.34091865  0.15975212  0.73888118  1
  Rb  Rb1  1  0.06216078  0.97197265  0.27683638  1
  H  H2  1  0.70853010  0.78430477  0.54392151  1
  W  W3  1  0.56240555  0.47283350  0.77628583  1
  Cl  Cl4  1  0.90468284  0.46515487  0.04027521  1
  Cl  Cl5  1  0.22041033  0.48065789  0.51220720  1
  Cl  Cl6  1  0.40574210  0.63630649  0.92687232  1
  H  H7  1  0.41723136  0.16151243  0.00976480  1
  Cl  Cl8  1  0.50121421  0.16889546  0.17058749  1
  Cl  Cl9  1  0.71888562  0.30931337  0.62565780  1
  Cl  Cl10  1  0.78379554  0.78595233  0.81360699  1
  Cl  Cl11  1  0.62379679  0.77635788  0.38276203  1
"
"Full Formula (Li2 Ca4 Pt4)
Reduced Formula: Li(CaPt)2
abc   :   4.322875   7.504867   7.218744
angles: 112.601167  90.002908  90.000728
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ----------------------------------------------------------------------
  0  Li    0.520186  0.517048  0.889437  [0.0006006608018651605, -0.0221557579934597, -0.008775463327765465]
  1  Li    0.020237  0.421558  0.599512  [0.00030804501147940755, 0.02084808424115181, 0.008524339646100998]
  2  Pt    0.520322  0.857193  0.157312  [0.000926279928535223, 0.028521131724119186, -0.007872501388192177]
  3  Ca    0.02033   0.858745  0.875039  [-0.00017264112830162048, 0.0020296089351177216, 0.014701023697853088]
  4  Ca    0.520283  0.273415  0.195847  [0.0006990103283897042, -0.03710431978106499, 0.02468266710639]
  5  Ca    0.520289  0.079661  0.613838  [0.000546383555047214, -0.0002737566828727722, -0.014806292951107025]
  6  Pt    0.020384  0.081477  0.331667  [-0.0015298674115911126, -0.029679741710424423, 0.006687970831990242]
  7  Pt    0.020283  0.296404  0.908483  [-6.965197826502845e-05, 0.01899603195488453, 0.011217443272471428]
  8  Ca    0.020376  0.665218  0.29298   [-0.0008048395393416286, 0.03506498411297798, -0.023305103182792664]
  9  Pt    0.520361  0.64196   0.580296  [-0.0005033165216445923, -0.016246315091848373, -0.011054076254367828]","Li(CaPt)2","('Ca', 'Li', 'Pt')","0.09349069043118804","0","# generated using pymatgen
data_Li(CaPt)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.32287508
_cell_length_b   7.50486670
_cell_length_c   7.21874436
_cell_angle_alpha   112.60116723
_cell_angle_beta   90.00290759
_cell_angle_gamma   90.00072839
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li(CaPt)2
_chemical_formula_sum   'Li2 Ca4 Pt4'
_cell_volume   216.20923966
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.52018556  0.51704816  0.88943687  1
  Li  Li1  1  0.02023736  0.42155805  0.59951228  1
  Pt  Pt2  1  0.52032173  0.85719261  0.15731184  1
  Ca  Ca3  1  0.02032998  0.85874529  0.87503934  1
  Ca  Ca4  1  0.52028332  0.27341479  0.19584707  1
  Ca  Ca5  1  0.52028937  0.07966147  0.61383837  1
  Pt  Pt6  1  0.02038399  0.08147667  0.33166727  1
  Pt  Pt7  1  0.02028325  0.29640415  0.90848348  1
  Ca  Ca8  1  0.02037592  0.66521811  0.29297963  1
  Pt  Pt9  1  0.52036053  0.64195951  0.58029596  1
"
"Full Formula (K1 Cd1 Bi1 Pb2 Se5)
Reduced Formula: KCdBiPb2Se5
abc   :   4.340514   4.339981  19.047088
angles:  90.000844  90.007086 119.995981
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  -------------------------------------------------------------------------
  0  Se    0.069976  0.039222  0.506018  [-0.00039759092032909393, -5.4731033742427826e-05, -0.010438010096549988]
  1  Pb    0.402574  0.705808  0.18635   [-0.00015638384502381086, 0.0003776475787162781, -0.00400012731552124]
  2  Bi    0.403344  0.705891  0.592139  [-0.0001258799311472103, 0.00024360418319702148, -0.00983498990535736]
  3  Cd    0.738246  0.37343   0.966515  [-0.0015621611382812262, -0.0007879311451688409, 0.029830073937773705]
  4  Pb    0.735363  0.372368  0.385856  [0.00154134351760149, -0.0004501347430050373, 0.007647387683391571]
  5  K     0.071008  0.039728  0.795807  [-0.0007909660344012082, -0.00023124739527702332, -0.0095551498234272]
  6  Se    0.06867   0.038915  0.302745  [0.0012974857818335295, 0.001358376583084464, 0.0041202157735824585]
  7  Se    0.736042  0.372562  0.107106  [8.803443051874638e-06, -0.0005030625034123659, 0.010791793465614319]
  8  Se    0.736934  0.372701  0.676817  [0.00023783370852470398, 0.00014821812510490417, -0.018886446952819824]
  9  Se    0.404684  0.70665   0.912633  [-5.250232061371207e-05, -0.00010072439908981323, 0.0003252476453781128]","KCdBiPb2Se5","('Bi', 'Cd', 'K', 'Pb', 'Se')","0.05566220356314571","0","# generated using pymatgen
data_KCdBiPb2Se5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.34051375
_cell_length_b   4.33998118
_cell_length_c   19.04708806
_cell_angle_alpha   90.00084411
_cell_angle_beta   90.00708570
_cell_angle_gamma   119.99598110
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KCdBiPb2Se5
_chemical_formula_sum   'K1 Cd1 Bi1 Pb2 Se5'
_cell_volume   310.74617009
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Se  Se0  1  0.06997572  0.03922226  0.50601800  1
  Pb  Pb1  1  0.40257446  0.70580763  0.18635041  1
  Bi  Bi2  1  0.40334380  0.70589056  0.59213940  1
  Cd  Cd3  1  0.73824646  0.37343017  0.96651516  1
  Pb  Pb4  1  0.73536303  0.37236822  0.38585571  1
  K  K5  1  0.07100791  0.03972801  0.79580720  1
  Se  Se6  1  0.06867048  0.03891500  0.30274467  1
  Se  Se7  1  0.73604153  0.37256162  0.10710603  1
  Se  Se8  1  0.73693441  0.37270058  0.67681742  1
  Se  Se9  1  0.40468385  0.70665040  0.91263348  1
"
"Full Formula (Sb2 Pd4)
Reduced Formula: SbPd2
abc   :   4.608267   4.609070   5.771054
angles:  89.970764  89.973713 120.005543
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  -----------------------------------------------------------------------
  0  Sb    0.628688  0.459549  0.844907  [0.006181587465107441, -0.008470935747027397, -0.0016209130408242345]
  1  Pd    0.294873  0.79339   0.594879  [0.0012394760269671679, -0.000850867887493223, 0.0035643987357616425]
  2  Pd    0.962081  0.125628  0.844561  [-0.013212882913649082, 0.015319935977458954, 0.0017825756222009659]
  3  Pd    0.627817  0.460858  0.344782  [0.01155165210366249, -0.006714748218655586, 0.0033290626015514135]
  4  Sb    0.961362  0.12729   0.344674  [-0.005958538502454758, 0.001167532056570053, 0.0013403035700321198]
  5  Pd    0.295001  0.793338  0.095099  [0.00019874441204592586, -0.0004509424325078726, -0.008395489305257797]","SbPd2","('Pd', 'Sb')","0.2990623046018096","0","# generated using pymatgen
data_SbPd2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.60826667
_cell_length_b   4.60907013
_cell_length_c   5.77105391
_cell_angle_alpha   89.97076375
_cell_angle_beta   89.97371294
_cell_angle_gamma   120.00554345
_symmetry_Int_Tables_number   1
_chemical_formula_structural   SbPd2
_chemical_formula_sum   'Sb2 Pd4'
_cell_volume   106.14809779
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sb  Sb0  1  0.62868811  0.45954944  0.84490674  1
  Pd  Pd1  1  0.29487307  0.79338976  0.59487946  1
  Pd  Pd2  1  0.96208142  0.12562841  0.84456136  1
  Pd  Pd3  1  0.62781742  0.46085799  0.34478163  1
  Sb  Sb4  1  0.96136185  0.12728999  0.34467429  1
  Pd  Pd5  1  0.29500097  0.79333828  0.09509915  1
"
"Full Formula (Ti1 V2 O6)
Reduced Formula: TiV2O6
abc   :   4.986572   5.246347   5.615527
angles:  61.344191  56.303398  73.834305
pbc   :       True       True       True
Sites (9)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  V     0.783025  0.376299  0.25221   [0.0016271471977233887, -0.0005805492401123047, 0.002456221729516983]
  1  Ti    0.418018  0.890052  0.434279  [5.1281414926052094e-05, 8.934829384088516e-05, 0.006481491029262543]
  2  O     0.081805  0.608837  0.810069  [0.0077712684869766235, -0.010910913348197937, 0.0006558205932378769]
  3  V     0.052702  0.40401   0.617116  [-0.003920882940292358, 0.003704667091369629, -0.0013008266687393188]
  4  O     0.753372  0.171734  0.059113  [0.00041750073432922363, 0.01469467580318451, 0.00431942380964756]
  5  O     0.431847  0.656939  0.242761  [-0.011876910924911499, -0.043281495571136475, 0.0014236271381378174]
  6  O     0.403683  0.124258  0.626061  [0.008219242095947266, 0.03568488359451294, -0.005844049155712128]
  7  O     0.072389  0.170319  0.382629  [0.002642512321472168, 0.009045720100402832, 0.01610487699508667]
  8  O     0.763013  0.610318  0.486746  [-0.0049304962158203125, -0.00844651460647583, -0.024296581745147705]","TiV2O6","('O', 'Ti', 'V')","0.4676450743160103","0","# generated using pymatgen
data_TiV2O6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.98657236
_cell_length_b   5.24634664
_cell_length_c   5.61552666
_cell_angle_alpha   61.34419068
_cell_angle_beta   56.30339798
_cell_angle_gamma   73.83430540
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TiV2O6
_chemical_formula_sum   'Ti1 V2 O6'
_cell_volume   107.24055082
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  V  V0  1  0.78302488  0.37629933  0.25220998  1
  Ti  Ti1  1  0.41801797  0.89005212  0.43427863  1
  O  O2  1  0.08180519  0.60883662  0.81006893  1
  V  V3  1  0.05270226  0.40400998  0.61711575  1
  O  O4  1  0.75337246  0.17173364  0.05911305  1
  O  O5  1  0.43184723  0.65693941  0.24276065  1
  O  O6  1  0.40368323  0.12425770  0.62606059  1
  O  O7  1  0.07238907  0.17031918  0.38262856  1
  O  O8  1  0.76301326  0.61031785  0.48674594  1
"
"Full Formula (Ga4 Cu2 Ag4)
Reduced Formula: Ga2CuAg2
abc   :   2.983747   4.277082  12.916463
angles:  90.074128  89.990654  89.973448
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ------------------------------------------------------------------------
  0  Ga    0.259212  0.555655  0.862169  [0.00015323834668379277, -0.0019856374710798264, -0.0016616201028227806]
  1  Ga    0.260574  0.055768  0.158348  [-0.0008336158352904022, 0.004887822084128857, 0.024703292176127434]
  2  Ag    0.759364  0.054221  0.970391  [0.0001000368210952729, 0.00494102668017149, -0.04322609677910805]
  3  Ag    0.76002   0.557314  0.243643  [0.0007471888675354421, -0.007758127525448799, -0.0017203595489263535]
  4  Ga    0.762163  0.557908  0.457485  [-0.0015011189971119165, 0.003621067851781845, -0.048201244324445724]
  5  Ag    0.261093  0.056949  0.371806  [-0.0008302037604153156, 0.004319043830037117, -0.006706079468131065]
  6  Cu    0.759762  0.05928   0.558599  [0.00021054429817013443, -0.007024434395134449, 0.03616352379322052]
  7  Ga    0.758823  0.05771   0.752395  [0.0005786795518361032, 0.002494008978828788, 0.016645878553390503]
  8  Ag    0.259772  0.559486  0.645044  [0.0005218441365286708, -0.002984371967613697, 0.039564453065395355]
  9  Cu    0.258949  0.554911  0.055917  [0.0008534400258213282, -0.000510397192556411, -0.015561732463538647]","Ga2CuAg2","('Ag', 'Cu', 'Ga')","0.16169532838412815","0","# generated using pymatgen
data_Ga2CuAg2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.98374675
_cell_length_b   4.27708234
_cell_length_c   12.91646253
_cell_angle_alpha   90.07412811
_cell_angle_beta   89.99065393
_cell_angle_gamma   89.97344814
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ga2CuAg2
_chemical_formula_sum   'Ga4 Cu2 Ag4'
_cell_volume   164.83625661
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ga  Ga0  1  0.25921210  0.55565454  0.86216938  1
  Ga  Ga1  1  0.26057374  0.05576810  0.15834827  1
  Ag  Ag2  1  0.75936438  0.05422090  0.97039072  1
  Ag  Ag3  1  0.76001990  0.55731367  0.24364252  1
  Ga  Ga4  1  0.76216335  0.55790819  0.45748481  1
  Ag  Ag5  1  0.26109285  0.05694947  0.37180637  1
  Cu  Cu6  1  0.75976154  0.05927958  0.55859876  1
  Ga  Ga7  1  0.75882298  0.05771011  0.75239524  1
  Ag  Ag8  1  0.25977200  0.55948585  0.64504411  1
  Cu  Cu9  1  0.25894891  0.55491054  0.05591746  1
"
"Full Formula (La3 Sm2 Ir2)
Reduced Formula: La3(SmIr)2
abc   :   4.015502   6.564146   8.963907
angles:  70.465291  77.052972  72.199538
pbc   :       True       True       True
Sites (7)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  Sm    0.311425  0.713116  0.344     [0.004087209701538086, -0.005698442459106445, -0.016379565000534058]
  1  Sm    0.193735  0.530476  0.762144  [0.001773682190105319, -0.0014513088390231133, -0.008556642569601536]
  2  Ir    0.513946  0.645996  0.005029  [0.011959336698055267, -0.014034416526556015, -0.04406089335680008]
  3  La    0.86619   0.989463  0.957553  [-0.0013500992208719254, -0.022116094827651978, 0.00657857209444046]
  4  La    0.519679  0.067717  0.573648  [-0.0016945581883192062, 0.01734223961830139, 0.004956446588039398]
  5  Ir    0.871812  0.413268  0.523905  [-0.01124938577413559, 0.004345342516899109, 0.04108831286430359]
  6  La    0.073482  0.345977  0.186684  [-0.0035262438468635082, 0.021612554788589478, 0.016373813152313232]","La3(SmIr)2","('Ir', 'La', 'Sm')","0.09824369999055735","0","# generated using pymatgen
data_La3(SmIr)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.01550237
_cell_length_b   6.56414621
_cell_length_c   8.96390728
_cell_angle_alpha   70.46529066
_cell_angle_beta   77.05297158
_cell_angle_gamma   72.19953773
_symmetry_Int_Tables_number   1
_chemical_formula_structural   La3(SmIr)2
_chemical_formula_sum   'La3 Sm2 Ir2'
_cell_volume   210.05037732
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.31142514  0.71311637  0.34399975  1
  Sm  Sm1  1  0.19373471  0.53047553  0.76214395  1
  Ir  Ir2  1  0.51394553  0.64599602  0.00502896  1
  La  La3  1  0.86618960  0.98946344  0.95755284  1
  La  La4  1  0.51967948  0.06771656  0.57364835  1
  Ir  Ir5  1  0.87181195  0.41326765  0.52390516  1
  La  La6  1  0.07348244  0.34597675  0.18668403  1
"
"Full Formula (Tb4 Pr2 Sm3)
Reduced Formula: Tb4Pr2Sm3
abc   :   3.681819   9.755258   9.786537
angles: 115.493788  90.009529 100.965256
pbc   :       True       True       True
Sites (9)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ------------------------------------------------------------------------
  0  Tb    0.318788  0.264606  0.673983  [7.019151234999299e-05, -0.005015009548515081, 0.0023108255118131638]
  1  Tb    0.023006  0.671478  0.337714  [0.00021300204389262944, -0.0009789597243070602, 0.004221409559249878]
  2  Sm    0.838406  0.303039  0.004775  [5.2772811613976955e-05, 0.00021405547158792615, -0.0005816398770548403]
  3  Pr    0.985049  0.597797  0.668615  [-9.706580021884292e-05, -0.0008937157690525055, -0.005432207137346268]
  4  Pr    0.690608  0.007429  0.339963  [-9.38482116907835e-06, 0.0012827590107917786, 0.006440676748752594]
  5  Tb    0.357191  0.340784  0.334921  [-8.866886491887271e-05, 0.003929192200303078, -0.0023034904152154922]
  6  Sm    0.503761  0.634581  0.005644  [-2.1609594114124775e-06, -0.0018946981290355325, 0.0038565422873944044]
  7  Tb    0.653337  0.933097  0.670886  [-8.643214823678136e-05, 0.0015080133453011513, -0.005378207191824913]
  8  Sm    0.171609  0.970922  0.002182  [-5.225243512541056e-05, 0.0018483621533960104, -0.003133912105113268]","Tb4Pr2Sm3","('Pr', 'Sm', 'Tb')","0.04362608779210809","0","# generated using pymatgen
data_Tb4Pr2Sm3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.68181939
_cell_length_b   9.75525822
_cell_length_c   9.78653728
_cell_angle_alpha   115.49378757
_cell_angle_beta   90.00952932
_cell_angle_gamma   100.96525576
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb4Pr2Sm3
_chemical_formula_sum   'Tb4 Pr2 Sm3'
_cell_volume   310.14846653
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.31878790  0.26460624  0.67398325  1
  Tb  Tb1  1  0.02300563  0.67147794  0.33771450  1
  Sm  Sm2  1  0.83840577  0.30303911  0.00477533  1
  Pr  Pr3  1  0.98504923  0.59779744  0.66861531  1
  Pr  Pr4  1  0.69060816  0.00742866  0.33996308  1
  Tb  Tb5  1  0.35719093  0.34078376  0.33492057  1
  Sm  Sm6  1  0.50376079  0.63458057  0.00564376  1
  Tb  Tb7  1  0.65333722  0.93309667  0.67088581  1
  Sm  Sm8  1  0.17160877  0.97092224  0.00218188  1
"
