"struc","comp","ele_comb","reward","RL_step","cif"
"Full Formula (Na1 Cu1 O2)
Reduced Formula: NaCuO2
abc   :   2.763903   3.556880   6.520373
angles: 113.254817  78.118975  66.936607
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  O     0.854338  0.074171  0.322179  [-0.022582784295082092, 0.04506699740886688, 0.03018048405647278]
  1  O     0.288011  0.650978  0.868149  [0.014844566583633423, -0.042409297078847885, -0.02811664342880249]
  2  Na    0.854856  0.784934  0.596461  [0.007486829999834299, -0.0036833658814430237, -0.005004248581826687]
  3  Cu    0.57406   0.856984  0.094984  [0.0002513858489692211, 0.0010256394743919373, 0.002940203994512558]","NaCuO2","('Cu', 'Na', 'O')","0.24633988855401437","0","# generated using pymatgen
data_NaCuO2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.76390257
_cell_length_b   3.55687990
_cell_length_c   6.52037272
_cell_angle_alpha   113.25481721
_cell_angle_beta   78.11897498
_cell_angle_gamma   66.93660740
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaCuO2
_chemical_formula_sum   'Na1 Cu1 O2'
_cell_volume   49.00996545
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  O  O0  1  0.85433810  0.07417125  0.32217883  1
  O  O1  1  0.28801105  0.65097834  0.86814892  1
  Na  Na2  1  0.85485610  0.78493419  0.59646066  1
  Cu  Cu3  1  0.57406000  0.85698400  0.09498395  1
"
"Full Formula (Sm3 Al2 In4)
Reduced Formula: Sm3(AlIn2)2
abc   :   8.897612   9.393211   6.093039
angles: 113.821135  87.321231  38.791915
pbc   :       True       True       True
Sites (9)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  Sm    0.411567  0.394708  0.70743   [0.025946876034140587, -0.04019320756196976, 0.007148485630750656]
  1  In    0.334285  0.037041  0.64262   [0.043690212070941925, -0.060677945613861084, -0.015005435794591904]
  2  In    0.827483  0.720962  0.138175  [0.031260132789611816, -0.0518147274851799, -0.05307959392666817]
  3  In    0.510993  0.672939  0.773809  [-0.03790593892335892, 0.053136274218559265, 0.01367386244237423]
  4  Sm    0.097195  0.360737  0.372995  [-0.031037598848342896, 0.046404480934143066, 0.012575434520840645]
  5  Al    0.126462  0.711943  0.410357  [0.006351795047521591, -0.005211767740547657, 0.021837010979652405]
  6  Sm    0.766224  0.345154  0.050155  [0.0006826715543866158, 0.0008263289928436279, -0.013994446024298668]
  7  Al    0.066753  1.01131   1.3314    [-0.03452453762292862, 0.047611020505428314, 0.009887102991342545]
  8  In    0.684677  0.047643  0.966392  [-0.004463575780391693, 0.00991957075893879, 0.016957571730017662]","Sm3(AlIn2)2","('Al', 'In', 'Sm')","0.0","1","# generated using pymatgen
data_Sm3(AlIn2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.89761156
_cell_length_b   9.39321063
_cell_length_c   6.09303914
_cell_angle_alpha   113.82113481
_cell_angle_beta   87.32123126
_cell_angle_gamma   38.79191523
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sm3(AlIn2)2
_chemical_formula_sum   'Sm3 Al2 In4'
_cell_volume   226.46190779
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  1  0.41156742  0.39470824  0.70742981  1
  In  In1  1  0.33428464  0.03704134  0.64262047  1
  In  In2  1  0.82748323  0.72096233  0.13817514  1
  In  In3  1  0.51099255  0.67293950  0.77380869  1
  Sm  Sm4  1  0.09719517  0.36073684  0.37299495  1
  Al  Al5  1  0.12646150  0.71194326  0.41035656  1
  Sm  Sm6  1  0.76622369  0.34515378  0.05015507  1
  Al  Al7  1  0.06675280  1.01130874  1.33140117  1
  In  In8  1  0.68467654  0.04764276  0.96639154  1
"
"Full Formula (Tb5 In1 Ni4)
Reduced Formula: Tb5InNi4
abc   :   5.520914   5.512597   7.422227
angles: 101.957196  94.401408  76.995230
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ----------------------------------------------------------------------
  0  Tb    0.365734  1.11854   0.883991  [-0.001786656677722931, 0.017776325345039368, 0.014130599796772003]
  1  Ni    0.696002  0.847317  0.118937  [0.0025977566838264465, -0.00422339141368866, -0.008445903658866882]
  2  In    0.267098  0.589742  0.583672  [-0.012002002447843552, 0.046576615422964096, 0.0313982293009758]
  3  Tb    0.803493  0.499906  0.787371  [-0.004500094801187515, -0.015416460111737251, -0.010784514248371124]
  4  Ni    0.131066  0.116676  0.524706  [-0.002607882022857666, 0.01556595042347908, 0.012515708804130554]
  5  Tb    0.685375  0.948728  0.4982    [-0.0013329768553376198, -0.009699702262878418, -0.010637238621711731]
  6  Tb    0.217512  0.742098  0.17302   [0.002856943756341934, 0.0011177361011505127, 0.0016119368374347687]
  7  Ni    0.347856  0.224444  0.268942  [0.0011295303702354431, 0.021965228021144867, 0.02237895131111145]
  8  Ni    0.902983  0.998731  0.873217  [0.010083228349685669, -0.05681195110082626, -0.038857609033584595]
  9  Tb    0.823331  0.339419  0.231256  [0.005562169477343559, -0.016850411891937256, -0.013310141861438751]","Tb5InNi4","('In', 'Ni', 'Tb')","0.0","1","# generated using pymatgen
data_Tb5InNi4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.52091351
_cell_length_b   5.51259692
_cell_length_c   7.42222685
_cell_angle_alpha   101.95719626
_cell_angle_beta   94.40140789
_cell_angle_gamma   76.99523039
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb5InNi4
_chemical_formula_sum   'Tb5 In1 Ni4'
_cell_volume   215.21536907
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.36573412  1.11853954  0.88399096  1
  Ni  Ni1  1  0.69600153  0.84731651  0.11893728  1
  In  In2  1  0.26709845  0.58974185  0.58367173  1
  Tb  Tb3  1  0.80349271  0.49990581  0.78737097  1
  Ni  Ni4  1  0.13106597  0.11667614  0.52470559  1
  Tb  Tb5  1  0.68537515  0.94872780  0.49819984  1
  Tb  Tb6  1  0.21751180  0.74209780  0.17302021  1
  Ni  Ni7  1  0.34785609  0.22444428  0.26894192  1
  Ni  Ni8  1  0.90298311  0.99873087  0.87321654  1
  Tb  Tb9  1  0.82333131  0.33941918  0.23125601  1
"
"Full Formula (Li1 Gd1 Ho2)
Reduced Formula: LiGdHo2
abc   :   3.672983   5.501195   6.543367
angles: 114.892545 106.268939  90.003988
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ----------------------------------------------------------------------
  0  Li    0.021818  0.241205  0.600007  [0.0022805938497185707, 0.0004114769399166107, -4.617124795913696e-05]
  1  Ho    0.74419   0.464439  0.045956  [0.011501982808113098, 0.005100695416331291, 0.007805651053786278]
  2  Gd    0.522278  0.741302  0.600058  [-0.0003844649763777852, 0.0004181545227766037, 0.0005862722173333168]
  3  Ho    0.30044   1.01853   0.154288  [-0.013398113660514355, -0.00593032268807292, -0.00834575854241848]","LiGdHo2","('Gd', 'Ho', 'Li')","0.0","1","# generated using pymatgen
data_LiGdHo2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.67298306
_cell_length_b   5.50119522
_cell_length_c   6.54336731
_cell_angle_alpha   114.89254497
_cell_angle_beta   106.26893901
_cell_angle_gamma   90.00398791
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiGdHo2
_chemical_formula_sum   'Li1 Gd1 Ho2'
_cell_volume   114.06699293
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li0  1  0.02181760  0.24120493  0.60000699  1
  Ho  Ho1  1  0.74419032  0.46443851  0.04595628  1
  Gd  Gd2  1  0.52227798  0.74130212  0.60005836  1
  Ho  Ho3  1  0.30044043  1.01853099  0.15428759  1
"
"Full Formula (Na1 Ag7)
Reduced Formula: NaAg7
abc   :   4.852341   7.893788   5.172549
angles: 131.090691  90.000630  90.000485
pbc   :       True       True       True
Sites (8)
  #  SP           a          b         c  forces
---  ----  --------  ---------  --------  ----------------------------------------------------------------------
  0  Ag    0.885806   0.693225  0.950697  [-0.0030343399848788977, 0.021689150482416153, 0.0550786554813385]
  1  Ag    0.38551    1.18422   0.121481  [-0.0014457530342042446, -0.01225205697119236, -0.03922479599714279]
  2  Ag    0.385625   0.695374  0.628272  [-0.0011078495299443603, 0.008578634820878506, 0.01099852379411459]
  3  Ag    0.38542    0.940579  0.381484  [0.0016890722326934338, -0.005148676224052906, -0.02793048322200775]
  4  Na    0.885471   0.437582  0.194539  [0.002178434282541275, 0.006721823941916227, 0.04090499132871628]
  5  Ag    0.385595   0.441111  0.854702  [0.000477389432489872, -0.007801454048603773, -0.008642621338367462]
  6  Ag    0.885571   0.181613  0.443161  [-0.0012275675544515252, 0.0011004307307302952, -0.004128321073949337]
  7  Ag    0.885335  -0.060929  0.701575  [0.0024706139229238033, -0.012887835502624512, -0.027055945247411728]","NaAg7","('Ag', 'Na')","0.0018639038881464373","1","# generated using pymatgen
data_NaAg7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.85234128
_cell_length_b   7.89378798
_cell_length_c   5.17254865
_cell_angle_alpha   131.09069093
_cell_angle_beta   90.00063047
_cell_angle_gamma   90.00048476
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaAg7
_chemical_formula_sum   'Na1 Ag7'
_cell_volume   149.32162839
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.88580605  0.69322548  0.95069727  1
  Ag  Ag1  1  0.38550970  1.18421848  0.12148135  1
  Ag  Ag2  1  0.38562489  0.69537362  0.62827179  1
  Ag  Ag3  1  0.38541956  0.94057903  0.38148415  1
  Na  Na4  1  0.88547082  0.43758206  0.19453857  1
  Ag  Ag5  1  0.38559494  0.44111079  0.85470199  1
  Ag  Ag6  1  0.88557120  0.18161303  0.44316050  1
  Ag  Ag7  1  0.88533462  -0.06092883  0.70157541  1
"
"Full Formula (Zn6 Cr2 N8)
Reduced Formula: Zn3CrN4
abc   :   5.542536   5.547245   6.380971
angles:  90.001440  89.974809  86.738890
pbc   :       True       True       True
Sites (16)
  #  SP           a          b         c  forces
---  ----  --------  ---------  --------  -----------------------------------------------------------------------
  0  N     0.824607   0.683512  0.635618  [0.0029046982526779175, -0.007997676730155945, 0.0022484580986201763]
  1  N     0.241257   0.962403  0.135393  [-0.004919901490211487, 0.003623679280281067, -0.0013831555843353271]
  2  N     0.341482   0.518084  0.906383  [0.00015998631715774536, -0.0009227804839611053, 0.0013172589242458344]
  3  Zn    0.349134   0.144902  0.384984  [0.02479553036391735, -0.015796640887856483, 0.008059181272983551]
  4  Cr    0.211008   0.647283  0.13523   [-0.0011973381042480469, -0.0029768049716949463, 0.003457896411418915]
  5  Zn    0.717075   0.500574  0.386118  [-0.03161604702472687, 0.02276885136961937, -0.011723672039806843]
  6  N     0.341796   0.517857  0.363794  [-0.003558628261089325, 0.002053864300251007, 0.003259647637605667]
  7  Cr    0.854991   0.998583  0.635726  [0.0018210411071777344, -0.0003058016300201416, -0.0027830880135297775]
  8  Zn    0.856957  -0.007405  0.135783  [0.01744689792394638, 0.010480884462594986, -0.0058019706048071384]
  9  N     0.724285   0.127852  0.407079  [0.002564951777458191, -0.0018591247498989105, -0.000665619969367981]
 10  Zn    0.716842   0.500807  0.88539   [-0.030623573809862137, 0.020959895104169846, -0.001842267345637083]
 11  N     0.895912   0.611761  0.135589  [0.012271996587514877, -0.00968712568283081, 0.0016305223107337952]
 12  N     0.724363   1.1279    0.864465  [0.002039685845375061, -0.001807037740945816, -0.0003854893147945404]
 13  Zn    0.349133   0.145006  0.885701  [0.02530606836080551, -0.016488395631313324, -0.0007678343681618571]
 14  Zn    0.208596   0.653218  0.634956  [-0.000689968466758728, -0.017300521954894066, 0.01021820679306984]
 15  N     0.170102   1.03394   0.635481  [-0.016705505549907684, 0.015254616737365723, -0.004837740212678909]","Zn3CrN4","('Cr', 'N', 'Zn')","0.146599263352533","1","# generated using pymatgen
data_Zn3CrN4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.54253648
_cell_length_b   5.54724475
_cell_length_c   6.38097065
_cell_angle_alpha   90.00144022
_cell_angle_beta   89.97480858
_cell_angle_gamma   86.73888977
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Zn3CrN4
_chemical_formula_sum   'Zn6 Cr2 N8'
_cell_volume   195.87037353
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  N  N0  1  0.82460735  0.68351153  0.63561825  1
  N  N1  1  0.24125668  0.96240338  0.13539344  1
  N  N2  1  0.34148219  0.51808406  0.90638272  1
  Zn  Zn3  1  0.34913407  0.14490216  0.38498429  1
  Cr  Cr4  1  0.21100841  0.64728277  0.13523042  1
  Zn  Zn5  1  0.71707518  0.50057380  0.38611830  1
  N  N6  1  0.34179649  0.51785716  0.36379389  1
  Cr  Cr7  1  0.85499148  0.99858271  0.63572632  1
  Zn  Zn8  1  0.85695690  -0.00740532  0.13578260  1
  N  N9  1  0.72428490  0.12785217  0.40707919  1
  Zn  Zn10  1  0.71684162  0.50080696  0.88539019  1
  N  N11  1  0.89591219  0.61176087  0.13558875  1
  N  N12  1  0.72436298  1.12790381  0.86446537  1
  Zn  Zn13  1  0.34913298  0.14500583  0.88570095  1
  Zn  Zn14  1  0.20859560  0.65321786  0.63495593  1
  N  N15  1  0.17010193  1.03393933  0.63548081  1
"
"Full Formula (Tb8)
Reduced Formula: Tb
abc   :   5.633866   7.080072   7.083286
angles: 113.527854  89.998312  90.000459
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  Tb    0.359105  0.40352   0.525104  [-0.0009804581059142947, -0.005695512518286705, 0.007737299427390099]
  1  Tb    0.358296  0.825447  0.946352  [0.003858064068481326, -0.003492303192615509, 0.005959449335932732]
  2  Tb    0.858884  0.699419  0.65112   [-0.0008385446853935719, 0.0006246790289878845, -0.02601376548409462]
  3  Tb    0.859169  0.152116  0.194031  [-0.005435386672616005, 0.013720305636525154, 0.01689835637807846]
  4  Tb    0.858392  0.2229    0.703278  [0.002249457174912095, -0.00013375282287597656, 0.03254812955856323]
  5  Tb    0.358297  0.347166  1.00539   [0.005024777725338936, -0.008157111704349518, -0.023365110158920288]
  6  Tb    0.859105  0.641913  0.127989  [-0.0021973485127091408, 0.018392976373434067, -0.009080352261662483]
  7  Tb    0.358943  0.894176  0.457243  [-0.0016805813647806644, -0.01525931153446436, -0.004683997482061386]","Tb","('Tb',)","0.0","1","# generated using pymatgen
data_Tb
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.63386641
_cell_length_b   7.08007153
_cell_length_c   7.08328557
_cell_angle_alpha   113.52785359
_cell_angle_beta   89.99831198
_cell_angle_gamma   90.00045884
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Tb
_chemical_formula_sum   Tb8
_cell_volume   259.05075695
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tb  Tb0  1  0.35910511  0.40352032  0.52510372  1
  Tb  Tb1  1  0.35829601  0.82544674  0.94635220  1
  Tb  Tb2  1  0.85888439  0.69941933  0.65111964  1
  Tb  Tb3  1  0.85916887  0.15211595  0.19403060  1
  Tb  Tb4  1  0.85839222  0.22290006  0.70327787  1
  Tb  Tb5  1  0.35829656  0.34716605  1.00539370  1
  Tb  Tb6  1  0.85910467  0.64191346  0.12798909  1
  Tb  Tb7  1  0.35894285  0.89417598  0.45724323  1
"
"Full Formula (Ba1 La4 Pr1 Ge10)
Reduced Formula: BaLa4PrGe10
abc   :   6.093410   6.154058  12.301834
angles:  72.737461 108.057187 108.086783
pbc   :       True       True       True
Sites (16)
  #  SP            a          b         c  forces
---  ----  ---------  ---------  --------  ----------------------------------------------------------------------
  0  Ba     0.793715   0.118238  0.192986  [-0.04175858199596405, -0.01698930561542511, -0.0011641085147857666]
  1  Ge     0.601366  -0.031733  0.932384  [0.020476970821619034, -0.005304567515850067, 0.003622429445385933]
  2  Ge     0.54209    0.550101  0.60505   [0.0008665546774864197, 0.004378825426101685, -0.0033047571778297424]
  3  Ge     0.57683    0.59864   0.100784  [-0.007715489715337753, -0.016654260456562042, 0.006365639623254538]
  4  Pr     0.10819    0.778256  0.524391  [-0.007186472415924072, 0.005477363243699074, -0.007196597754955292]
  5  La     0.462187   0.445088  0.359144  [-0.006350778043270111, 0.02189801260828972, -0.014006741344928741]
  6  La     0.106051   0.796681  0.016808  [0.008635938167572021, -0.015091458335518837, 0.011858981102705002]
  7  La     0.774286   1.11454   0.691831  [0.007036207243800163, -0.0018729902803897858, 0.0037730038166046143]
  8  Ge     0.025271   0.281421  0.48007   [-0.0017229914665222168, 0.005693245679140091, -0.0009176135063171387]
  9  Ge     0.291351   0.96028   0.266721  [-0.024187862873077393, 0.037775732576847076, -0.021902382373809814]
 10  La     0.446388   0.469388  0.852614  [0.014028079807758331, -0.00801755115389824, 0.003423832356929779]
 11  Ge    -0.059081   0.62565   0.765753  [0.01258208230137825, -0.013098638504743576, 0.013106299564242363]
 12  Ge     0.273686   1.0168    0.739013  [0.003706434741616249, -0.004965484142303467, 0.000989079475402832]
 13  Ge     0.618803   0.94154   0.452742  [-0.01187584176659584, 0.01303525548428297, -0.010241396725177765]
 14  Ge     0.985651   0.298863  0.948866  [0.03451186791062355, -0.014325471594929695, 0.03127361834049225]
 15  Ge     0.957169   0.603925  0.282658  [-0.001046118326485157, 0.00806139875203371, -0.015679417178034782]","BaLa4PrGe10","('Ba', 'Ge', 'La', 'Pr')","0.0007409187490112767","1","# generated using pymatgen
data_BaLa4PrGe10
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.09340966
_cell_length_b   6.15405796
_cell_length_c   12.30183399
_cell_angle_alpha   72.73746078
_cell_angle_beta   108.05718720
_cell_angle_gamma   108.08678299
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaLa4PrGe10
_chemical_formula_sum   'Ba1 La4 Pr1 Ge10'
_cell_volume   406.52537623
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.79371523  0.11823835  0.19298583  1
  Ge  Ge1  1  0.60136636  -0.03173271  0.93238433  1
  Ge  Ge2  1  0.54209016  0.55010129  0.60505047  1
  Ge  Ge3  1  0.57683038  0.59864017  0.10078404  1
  Pr  Pr4  1  0.10818959  0.77825618  0.52439108  1
  La  La5  1  0.46218675  0.44508765  0.35914414  1
  La  La6  1  0.10605075  0.79668118  0.01680844  1
  La  La7  1  0.77428590  1.11453639  0.69183110  1
  Ge  Ge8  1  0.02527071  0.28142106  0.48007009  1
  Ge  Ge9  1  0.29135088  0.96028019  0.26672052  1
  La  La10  1  0.44638824  0.46938805  0.85261354  1
  Ge  Ge11  1  -0.05908122  0.62565022  0.76575329  1
  Ge  Ge12  1  0.27368587  1.01680481  0.73901346  1
  Ge  Ge13  1  0.61880341  0.94154002  0.45274174  1
  Ge  Ge14  1  0.98565068  0.29886288  0.94886553  1
  Ge  Ge15  1  0.95716891  0.60392529  0.28265833  1
"
"Full Formula (Eu1 Gd1 Ir4)
Reduced Formula: EuGdIr4
abc   :   5.406036   7.645713   5.405876
angles:  45.009637  59.990038  45.007800
pbc   :       True       True       True
Sites (6)
  #  SP           a          b         c  forces
---  ----  --------  ---------  --------  --------------------------------------------------------------------
  0  Ir    0.068552   0.496879  0.327499  [-0.048260971903800964, 0.017529085278511047, -0.011928008869290352]
  1  Eu    0.814555   0.124121  0.577516  [0.022907674312591553, -0.01020812802016735, -0.011160548776388168]
  2  Ir    0.063175   0.500852  0.824702  [0.01598406210541725, -0.022057032212615013, 0.032720405608415604]
  3  Ir    0.564424  -0.000585  0.324672  [0.004164074547588825, 0.005354616791009903, 0.01841447316110134]
  4  Ir    0.563975   0.500541  0.825629  [0.016823653131723404, -0.022843454033136368, -0.005095901899039745]
  5  Gd    0.316545   0.872263  0.078505  [-0.011618516407907009, 0.032224975526332855, -0.0229504257440567]","EuGdIr4","('Eu', 'Gd', 'Ir')","0.0","1","# generated using pymatgen
data_EuGdIr4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.40603626
_cell_length_b   7.64571318
_cell_length_c   5.40587621
_cell_angle_alpha   45.00963666
_cell_angle_beta   59.99003763
_cell_angle_gamma   45.00780033
_symmetry_Int_Tables_number   1
_chemical_formula_structural   EuGdIr4
_chemical_formula_sum   'Eu1 Gd1 Ir4'
_cell_volume   111.75452779
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ir  Ir0  1  0.06855177  0.49687897  0.32749898  1
  Eu  Eu1  1  0.81455497  0.12412148  0.57751590  1
  Ir  Ir2  1  0.06317486  0.50085209  0.82470243  1
  Ir  Ir3  1  0.56442391  -0.00058533  0.32467191  1
  Ir  Ir4  1  0.56397489  0.50054083  0.82562890  1
  Gd  Gd5  1  0.31654510  0.87226252  0.07850527  1
"
"Full Formula (Ce3 C1 S2)
Reduced Formula: Ce3CS2
abc   :   3.951692   3.951812   8.685461
angles: 103.030306 103.147778  89.999916
pbc   :       True       True       True
Sites (6)
  #  SP           a          b         c  forces
---  ----  --------  ---------  --------  ----------------------------------------------------------------------
  0  Ce    0.562394  -0.052318  0.635145  [0.0038770604878664017, -0.01736176759004593, 0.022021591663360596]
  1  Ce    0.87171    0.249932  0.253905  [-0.0028731748461723328, 0.016051344573497772, -0.016387805342674255]
  2  C     0.717053   0.098182  0.944621  [-0.000244922935962677, 0.0018477202393114567, -0.002550785429775715]
  3  S     0.38646    0.764339  0.283373  [-0.005060166120529175, 0.015026882290840149, -0.023242175579071045]
  4  Ce    0.216986   0.599107  0.944585  [0.0005244035855866969, -0.001973479287698865, -0.0011796473991125822]
  5  S     0.04772    0.433278  0.605779  [0.003776766359806061, -0.013590633869171143, 0.021338850259780884]","Ce3CS2","('C', 'Ce', 'S')","0.01686866760360885","2","# generated using pymatgen
data_Ce3CS2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.95169166
_cell_length_b   3.95181214
_cell_length_c   8.68546110
_cell_angle_alpha   103.03030579
_cell_angle_beta   103.14777763
_cell_angle_gamma   89.99991637
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ce3CS2
_chemical_formula_sum   'Ce3 C1 S2'
_cell_volume   128.49061599
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.56239423  -0.05231785  0.63514478  1
  Ce  Ce1  1  0.87170963  0.24993167  0.25390546  1
  C  C2  1  0.71705329  0.09818182  0.94462112  1
  S  S3  1  0.38645961  0.76433938  0.28337336  1
  Ce  Ce4  1  0.21698596  0.59910684  0.94458511  1
  S  S5  1  0.04772032  0.43327840  0.60577934  1
"
