"struc","comp","ele_comb","reward","RL_step","cif"
"Full Formula (Mn2 Cr2 Co1 Cu1 S8)
Reduced Formula: Mn2Cr2CoCuS8
abc   :   9.244707   6.997391   9.240347
angles:  40.776709  43.962914  40.806357
pbc   :       True       True       True
Sites (14)
  #  SP           a          b         c  forces
---  ----  --------  ---------  --------  -----------------------------------------------------------------------
  0  S     0.234445   0.188711  0.333447  [0.003644123673439026, -0.022534340620040894, 0.004634447395801544]
  1  Mn    0.646096   0.910558  0.194785  [0.010949499905109406, 0.017083391547203064, -0.008550591766834259]
  2  S     0.77812    0.376084  0.31545   [0.0007562935352325439, 0.013906925916671753, -0.0031074434518814087]
  3  S     0.782066   0.93351   0.316956  [-0.00459847878664732, 0.010418891906738281, 0.0020572543144226074]
  4  Co    1.01236    0.179448  0.059086  [-0.0055952295660972595, -0.00560077466070652, -0.0020806044340133667]
  5  Cr    0.010097   0.920653  0.56553   [-0.00515415333211422, 0.006821520626544952, 0.005100192502140999]
  6  S     0.775395   0.672224  0.803156  [0.005566805601119995, -0.016297414898872375, -0.007231473922729492]
  7  S     0.769884   0.200988  0.78476   [0.00044174492359161377, 0.04761744290590286, -0.007651627063751221]
  8  S     0.234908  -0.018095  0.809408  [-0.0033579468727111816, -0.019964635372161865, 0.0023485124111175537]
  9  Cr    0.501877   1.17953   0.569352  [-0.0002277679741382599, -0.014071807265281677, 0.0036865733563899994]
 10  Mn    0.00852    0.436618  0.56619   [0.010193472728133202, -0.001115173101425171, -0.0039032772183418274]
 11  Cu    0.362381   0.459966  0.930265  [-0.007219977676868439, -0.01346471905708313, 0.0018610209226608276]
 12  S     0.242072   0.681858  0.325656  [-0.00299227237701416, 0.019861720502376556, 0.013577759265899658]
 13  S     0.239792   0.425781  0.811176  [-0.0024062246084213257, -0.022660978138446808, -0.0007404088973999023]","Mn2Cr2CoCuS8","('Co', 'Cr', 'Cu', 'Mn', 'S')","0.16670244781856575","0.0","# generated using pymatgen
data_Mn2Cr2CoCuS8
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   9.24470723
_cell_length_b   6.99739110
_cell_length_c   9.24034694
_cell_angle_alpha   40.77670873
_cell_angle_beta   43.96291448
_cell_angle_gamma   40.80635680
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Mn2Cr2CoCuS8
_chemical_formula_sum   'Mn2 Cr2 Co1 Cu1 S8'
_cell_volume   239.60393912
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  S  S0  1  0.23444457  0.18871087  0.33344734  1
  Mn  Mn1  1  0.64609636  0.91055813  0.19478477  1
  S  S2  1  0.77812021  0.37608353  0.31545014  1
  S  S3  1  0.78206630  0.93350967  0.31695587  1
  Co  Co4  1  1.01236160  0.17944828  0.05908624  1
  Cr  Cr5  1  0.01009713  0.92065335  0.56552969  1
  S  S6  1  0.77539500  0.67222387  0.80315627  1
  S  S7  1  0.76988386  0.20098772  0.78475983  1
  S  S8  1  0.23490790  -0.01809530  0.80940812  1
  Cr  Cr9  1  0.50187651  1.17953227  0.56935152  1
  Mn  Mn10  1  0.00851985  0.43661815  0.56619042  1
  Cu  Cu11  1  0.36238064  0.45996564  0.93026528  1
  S  S12  1  0.24207237  0.68185767  0.32565557  1
  S  S13  1  0.23979245  0.42578099  0.81117584  1
"
"Full Formula (Yb2 In4 Pt2)
Reduced Formula: YbIn2Pt
abc   :   4.222449   4.224802  11.396427
angles:  89.590996 111.083263  89.985073
pbc   :       True       True       True
Sites (8)
  #  SP            a         b          c  forces
---  ----  ---------  --------  ---------  ---------------------------------------------------------------------
  0  Pt     0.345758  0.207207   0.347424  [0.03538832813501358, 0.015116946771740913, 0.003409147262573242]
  1  In     0.260051  0.713561   0.735286  [-0.04922930896282196, -0.004006192088127136, -0.00978509895503521]
  2  In     0.674684  0.213253   0.169605  [0.014951208606362343, -0.006093001924455166, 0.001996831502765417]
  3  In     0.175357  0.712641   0.169697  [0.014774076640605927, -0.0005318522453308105, 0.0006485982448793948]
  4  Yb     0.919525  0.704131   0.423041  [0.042314864695072174, 0.02205434814095497, 0.008766710758209229]
  5  In     0.617503  0.205958   0.604483  [-0.011302661150693893, 0.016727272421121597, 0.004089362919330597]
  6  Pt     0.506217  0.71826   -0.007948  [-0.01302516832947731, -0.020290624350309372, -0.00398380309343338]
  7  Yb    -0.063031  0.220173   0.916235  [-0.03387124836444855, -0.022976867854595184, -0.005141720175743103]","YbIn2Pt","('In', 'Pt', 'Yb')","0.0","0.0","# generated using pymatgen
data_YbIn2Pt
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.22244907
_cell_length_b   4.22480190
_cell_length_c   11.39642654
_cell_angle_alpha   89.59099648
_cell_angle_beta   111.08326288
_cell_angle_gamma   89.98507318
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbIn2Pt
_chemical_formula_sum   'Yb2 In4 Pt2'
_cell_volume   189.68603178
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pt  Pt0  1  0.34575756  0.20720666  0.34742394  1
  In  In1  1  0.26005061  0.71356125  0.73528563  1
  In  In2  1  0.67468382  0.21325314  0.16960530  1
  In  In3  1  0.17535734  0.71264087  0.16969658  1
  Yb  Yb4  1  0.91952494  0.70413052  0.42304096  1
  In  In5  1  0.61750263  0.20595847  0.60448333  1
  Pt  Pt6  1  0.50621677  0.71825995  -0.00794807  1
  Yb  Yb7  1  -0.06303098  0.22017309  0.91623549  1
"
"Full Formula (K3 Na1 Cu1 Cl5)
Reduced Formula: K3NaCuCl5
abc   :   8.167014   8.571338   9.448162
angles:  40.718028  53.272313  55.683384
pbc   :       True       True       True
Sites (10)
  #  SP           a         b          c  forces
---  ----  --------  --------  ---------  ---------------------------------------------------------------------
  0  Cl    0.739588  0.025802   0.165438  [0.0015493035316467285, -0.009398989379405975, 0.006918430328369141]
  1  Cl    0.238117  0.53507    0.512357  [-0.00393849890679121, -0.030604783445596695, 0.012333350256085396]
  2  K     0.652435  0.25885    0.359629  [-0.0015750676393508911, 0.04048442468047142, -0.03815344348549843]
  3  K     0.795029  0.505792   0.653586  [-0.016250252723693848, 0.014616942964494228, 0.002896237187087536]
  4  Cl    0.15031   0.25498    0.131738  [-0.0038581490516662598, -0.008424708619713783, 0.008539095520973206]
  5  K     0.233761  0.964078  -0.000307  [0.03309142589569092, 0.043009400367736816, 0.00025245919823646545]
  6  Cu    0.392909  0.120051   0.258891  [-0.01751577854156494, -0.03233670815825462, 0.024596065282821655]
  7  Cl    0.689449  0.750327  -0.156678  [0.01369427889585495, 0.021685590967535973, -0.020680788904428482]
  8  Na    0.097076  0.710209   0.722937  [0.007722049951553345, 0.0011043809354305267, -0.015728602185845375]
  9  Cl    0.236866  0.015791   0.619659  [-0.012919381260871887, -0.04013556241989136, 0.0190272219479084]","K3NaCuCl5","('Cl', 'Cu', 'K', 'Na')","0.2193703885196381","0.0","# generated using pymatgen
data_K3NaCuCl5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.16701410
_cell_length_b   8.57133837
_cell_length_c   9.44816188
_cell_angle_alpha   40.71802827
_cell_angle_beta   53.27231293
_cell_angle_gamma   55.68338413
_symmetry_Int_Tables_number   1
_chemical_formula_structural   K3NaCuCl5
_chemical_formula_sum   'K3 Na1 Cu1 Cl5'
_cell_volume   337.98877858
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cl  Cl0  1  0.73958824  0.02580218  0.16543777  1
  Cl  Cl1  1  0.23811687  0.53507024  0.51235727  1
  K  K2  1  0.65243518  0.25885012  0.35962865  1
  K  K3  1  0.79502905  0.50579204  0.65358631  1
  Cl  Cl4  1  0.15030983  0.25497981  0.13173821  1
  K  K5  1  0.23376114  0.96407756  -0.00030671  1
  Cu  Cu6  1  0.39290893  0.12005086  0.25889087  1
  Cl  Cl7  1  0.68944890  0.75032666  -0.15667794  1
  Na  Na8  1  0.09707557  0.71020922  0.72293748  1
  Cl  Cl9  1  0.23686605  0.01579127  0.61965872  1
"
"Full Formula (Dy6 Lu2)
Reduced Formula: Dy3Lu
abc   :   5.421278   7.069535   8.487860
angles: 128.541498  89.998302  90.012793
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  Dy    0.204862  0.932131  0.24387   [-0.0010200220858678222, -0.006864175200462341, 0.015184715390205383]
  1  Dy    0.204239  0.310824  0.764694  [0.002448763232678175, 0.023606084287166595, -0.0045931898057460785]
  2  Dy    0.704828  0.408495  0.558623  [-0.0002574846148490906, -0.01740855909883976, -0.00863916426897049]
  3  Dy    0.705362  0.026586  0.034256  [-0.0032163243740797043, -0.02159419097006321, 0.024179041385650635]
  4  Lu    0.704498  0.896038  0.544808  [0.002109512686729431, 0.0384606309235096, -0.022767217829823494]
  5  Dy    0.704427  0.515558  0.026401  [0.0012279171496629715, 0.008454924449324608, 0.01030377671122551]
  6  Dy    0.20509   0.825897  0.772719  [-0.0012962350156158209, 0.000870194286108017, 0.002973005175590515]
  7  Lu    0.20489   0.440005  0.25743   [3.870256477966905e-06, -0.025524910539388657, -0.01664096489548683]","Dy3Lu","('Dy', 'Lu')","0.0","1.0","# generated using pymatgen
data_Dy3Lu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.42127755
_cell_length_b   7.06953465
_cell_length_c   8.48785988
_cell_angle_alpha   128.54149784
_cell_angle_beta   89.99830210
_cell_angle_gamma   90.01279320
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Dy3Lu
_chemical_formula_sum   'Dy6 Lu2'
_cell_volume   254.43956093
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Dy  Dy0  1  0.20486231  0.93213062  0.24386998  1
  Dy  Dy1  1  0.20423886  0.31082353  0.76469409  1
  Dy  Dy2  1  0.70482796  0.40849464  0.55862260  1
  Dy  Dy3  1  0.70536244  0.02658584  0.03425584  1
  Lu  Lu4  1  0.70449789  0.89603842  0.54480754  1
  Dy  Dy5  1  0.70442710  0.51555840  0.02640102  1
  Dy  Dy6  1  0.20508978  0.82589744  0.77271866  1
  Lu  Lu7  1  0.20488991  0.44000497  0.25743042  1
"
"Full Formula (Er13 Co3)
Reduced Formula: Er13Co3
abc   :   6.119345   8.051768  10.099203
angles:  62.030827  82.996510  79.682665
pbc   :       True       True       True
Sites (16)
  #  SP            a         b          c  forces
---  ----  ---------  --------  ---------  ---------------------------------------------------------------------
  0  Er     0.259456  0.090171   0.650626  [0.013630151748657227, 0.0003319978713989258, -0.008222565054893494]
  1  Er     0.619594  0.731138   0.372087  [-0.006479665637016296, 0.0022809915244579315, -0.011639654636383057]
  2  Co     0.675588  0.446189  -0.068067  [-0.008846111595630646, -0.002420291304588318, 0.002706587314605713]
  3  Er     0.379009  0.649316   0.723158  [0.003283083438873291, -0.002190306782722473, -0.0018083453178405762]
  4  Er     0.930983  0.440408   0.704473  [-0.0031173676252365112, -0.00243474543094635, 0.004622958600521088]
  5  Er     0.727607  0.279431   0.464841  [0.01078808307647705, 0.006102152168750763, -0.004803113639354706]
  6  Er     0.501073  0.676366   0.053101  [-0.01632239669561386, 0.0046590715646743774, -0.011686742305755615]
  7  Er     0.061256  0.932498   0.401365  [-0.00669918954372406, -0.0005810335278511047, -0.002427205443382263]
  8  Er     0.187463  0.517859   0.355702  [-0.0006653517484664917, 0.002000093460083008, 0.0024671703577041626]
  9  Er     0.031544  0.420831   1.06276   [-0.011067792773246765, 0.0022964924573898315, 7.809698581695557e-05]
 10  Er     0.540467  0.19284    0.21499   [-0.006416290998458862, -0.0010727643966674805, 0.009834314696490765]
 11  Co     0.386337  0.415327   0.60404   [0.0007288120687007904, -0.005993470549583435, 0.00526176393032074]
 12  Er    -0.025687  0.953605   1.04387   [-0.01180807501077652, 0.003311365842819214, -0.0031632110476493835]
 13  Er     0.808307  0.846737   0.754763  [0.008842870593070984, 0.0007492899894714355, 0.007638975977897644]
 14  Co     0.598292  0.954749   0.506016  [0.045318763703107834, -0.005261565558612347, 0.0033840315882116556]
 15  Er     0.477241  0.183171   0.889325  [-0.011169463396072388, -0.0017771720886230469, 0.00775696337223053]","Er13Co3","('Co', 'Er')","0.0","1.0","# generated using pymatgen
data_Er13Co3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.11934525
_cell_length_b   8.05176798
_cell_length_c   10.09920280
_cell_angle_alpha   62.03082682
_cell_angle_beta   82.99650961
_cell_angle_gamma   79.68266512
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Er13Co3
_chemical_formula_sum   'Er13 Co3'
_cell_volume   431.96506269
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  1  0.25945642  0.09017134  0.65062574  1
  Er  Er1  1  0.61959364  0.73113840  0.37208667  1
  Co  Co2  1  0.67558799  0.44618922  -0.06806713  1
  Er  Er3  1  0.37900896  0.64931556  0.72315772  1
  Er  Er4  1  0.93098332  0.44040827  0.70447299  1
  Er  Er5  1  0.72760747  0.27943098  0.46484063  1
  Er  Er6  1  0.50107321  0.67636603  0.05310102  1
  Er  Er7  1  0.06125632  0.93249805  0.40136467  1
  Er  Er8  1  0.18746317  0.51785924  0.35570186  1
  Er  Er9  1  0.03154426  0.42083124  1.06276016  1
  Er  Er10  1  0.54046683  0.19283952  0.21499009  1
  Co  Co11  1  0.38633744  0.41532721  0.60404000  1
  Er  Er12  1  -0.02568704  0.95360499  1.04387153  1
  Er  Er13  1  0.80830733  0.84673727  0.75476294  1
  Co  Co14  1  0.59829204  0.95474864  0.50601582  1
  Er  Er15  1  0.47724075  0.18317077  0.88932546  1
"
"Full Formula (Ce4 Si6)
Reduced Formula: Ce2Si3
abc   :   4.190189   7.856452   6.810639
angles:  90.009049  90.000086  90.000075
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  -----------------------------------------------------------------------
  0  Si    0.457007  0.224541  0.215777  [0.0007065528770908713, -0.012713714502751827, -0.03855974227190018]
  1  Ce    0.957044  0.458172  1.03266   [4.826858639717102e-05, -0.002629847964271903, -0.0037632398307323456]
  2  Si    0.457063  0.957282  0.380625  [-6.356555968523026e-05, 0.0016210160683840513, 0.009133398532867432]
  3  Si    0.457045  0.193051  0.871829  [-0.00012844789307564497, -0.003398001194000244, -0.0340396910905838]
  4  Ce    0.957085  0.705715  0.537191  [-0.0006658807396888733, 0.015004009008407593, 0.036691658198833466]
  5  Si    0.457087  0.693236  0.20893   [-0.00037291471380740404, -0.0077265966683626175, 0.031222086399793625]
  6  Si    0.457054  0.724213  0.864969  [0.0003799560363404453, -0.005600240081548691, 0.03283402696251869]
  7  Ce    0.957037  0.205854  0.543287  [-0.0003192909061908722, 0.011172633618116379, -0.029439643025398254]
  8  Ce    0.957054  0.958161  0.047993  [-1.043081283569336e-07, -0.003036801004782319, 0.0026863738894462585]
  9  Si    0.457028  0.457007  0.699963  [0.00041540106758475304, 0.00730749499052763, -0.006765305995941162]","Ce2Si3","('Ce', 'Si')","0.03800154918581221","2.0","# generated using pymatgen
data_Ce2Si3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.19018948
_cell_length_b   7.85645161
_cell_length_c   6.81063935
_cell_angle_alpha   90.00904896
_cell_angle_beta   90.00008631
_cell_angle_gamma   90.00007532
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ce2Si3
_chemical_formula_sum   'Ce4 Si6'
_cell_volume   224.20638667
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Si  Si0  1  0.45700731  0.22454125  0.21577740  1
  Ce  Ce1  1  0.95704415  0.45817226  1.03265654  1
  Si  Si2  1  0.45706256  0.95728232  0.38062473  1
  Si  Si3  1  0.45704524  0.19305124  0.87182914  1
  Ce  Ce4  1  0.95708546  0.70571492  0.53719125  1
  Si  Si5  1  0.45708741  0.69323622  0.20893018  1
  Si  Si6  1  0.45705438  0.72421313  0.86496916  1
  Ce  Ce7  1  0.95703663  0.20585355  0.54328745  1
  Ce  Ce8  1  0.95705391  0.95816108  0.04799286  1
  Si  Si9  1  0.45702796  0.45700656  0.69996278  1
"
"Full Formula (Pr2 Ni3 Sn4 Pd1)
Reduced Formula: Pr2Ni3Sn4Pd
abc   :   4.423712   5.928076  12.542983
angles: 134.972731 110.718895  67.614770
pbc   :       True       True       True
Sites (10)
  #  SP            a          b         c  forces
---  ----  ---------  ---------  --------  -----------------------------------------------------------------------
  0  Sn     1.05765    0.595044  0.28805   [0.006991643458604813, 0.0067995041608810425, 0.010563135147094727]
  1  Sn     0.0481     0.599022  0.791566  [0.019090767949819565, 0.009469717741012573, 0.009776681661605835]
  2  Pr     0.694355   0.903318  0.581565  [0.007707828655838966, 0.0059251561760902405, 0.010501008480787277]
  3  Pd     0.424722   0.600896  0.671073  [0.029218163341283798, -0.02272169291973114, -0.02909351885318756]
  4  Ni    -0.027801   0.227077  0.999668  [-0.04554194211959839, 0.029055990278720856, 0.03321868181228638]
  5  Sn     0.336774   0.197761  0.372344  [0.006936382502317429, -0.01509033888578415, -0.01715792343020439]
  6  Pr     0.700036  -0.093626  0.085176  [-0.0022014081478118896, -0.0022095181047916412, -0.004436383955180645]
  7  Ni     0.452878   0.576958  0.174007  [0.010113455355167389, -0.014345984905958176, -0.017471425235271454]
  8  Ni     0.946445   0.222685  0.495364  [0.005437107756733894, 0.003548402339220047, 0.007311870343983173]
  9  Sn     0.356552   0.241769  0.892598  [-0.03775203973054886, -0.00043126940727233887, -0.0032121986150741577]","Pr2Ni3Sn4Pd","('Ni', 'Pd', 'Pr', 'Sn')","0.0","2.0","# generated using pymatgen
data_Pr2Ni3Sn4Pd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.42371230
_cell_length_b   5.92807562
_cell_length_c   12.54298251
_cell_angle_alpha   134.97273141
_cell_angle_beta   110.71889476
_cell_angle_gamma   67.61477041
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Pr2Ni3Sn4Pd
_chemical_formula_sum   'Pr2 Ni3 Sn4 Pd1'
_cell_volume   213.35501612
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sn  Sn0  1  1.05764740  0.59504419  0.28805027  1
  Sn  Sn1  1  0.04810039  0.59902162  0.79156584  1
  Pr  Pr2  1  0.69435504  0.90331758  0.58156473  1
  Pd  Pd3  1  0.42472247  0.60089611  0.67107335  1
  Ni  Ni4  1  -0.02780089  0.22707677  0.99966803  1
  Sn  Sn5  1  0.33677364  0.19776098  0.37234425  1
  Pr  Pr6  1  0.70003647  -0.09362596  0.08517555  1
  Ni  Ni7  1  0.45287796  0.57695821  0.17400687  1
  Ni  Ni8  1  0.94644490  0.22268505  0.49536390  1
  Sn  Sn9  1  0.35655200  0.24176868  0.89259775  1
"
"Full Formula (Li1 Pb3)
Reduced Formula: LiPb3
abc   :   3.623751   5.141461   9.976662
angles:  90.067314 111.147727 134.970512
pbc   :       True       True       True
Sites (4)
  #  SP            a         b         c  forces
---  ----  ---------  --------  --------  --------------------------------------------------------------------
  0  Pb     0.266723  0.834964  0.525791  [0.002602974884212017, 0.005536017473787069, 0.015859510749578476]
  1  Pb     0.416076  0.412005  0.099096  [0.011164331808686256, 0.002111726440489292, 0.016041168943047523]
  2  Li     0.79399   0.101881  0.310225  [0.06352157145738602, 0.03074631094932556, -0.02860266901552677]
  3  Pb    -0.065936  0.665609  0.818848  [-0.07728888094425201, -0.03839405998587608, -0.0032980148680508137]","LiPb3","('Li', 'Pb')","0.0","3.0","# generated using pymatgen
data_LiPb3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.62375067
_cell_length_b   5.14146063
_cell_length_c   9.97666213
_cell_angle_alpha   90.06731412
_cell_angle_beta   111.14772737
_cell_angle_gamma   134.97051154
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiPb3
_chemical_formula_sum   'Li1 Pb3'
_cell_volume   113.02849606
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pb  Pb0  1  0.26672277  0.83496429  0.52579131  1
  Pb  Pb1  1  0.41607573  0.41200476  0.09909590  1
  Li  Li2  1  0.79399024  0.10188118  0.31022530  1
  Pb  Pb3  1  -0.06593617  0.66560876  0.81884764  1
"
"Full Formula (Yb1 Au3)
Reduced Formula: YbAu3
abc   :   4.207651   4.406737   5.275166
angles: 114.689165 113.550236  89.999900
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ----------------------------------------------------------------------
  0  Au    0.853294  1.00093   0.10621   [-0.0035063251852989197, -0.0038558747619390488, 0.004981166683137417]
  1  Au    0.595459  0.247143  0.593443  [0.02798222005367279, -0.009244146756827831, 0.02400127798318863]
  2  Au    1.11003   0.760037  0.619253  [-0.01221463643014431, -0.03165533393621445, -0.011111989617347717]
  3  Yb    0.353313  0.500252  0.106324  [-0.01226126216351986, 0.044755350798368454, -0.0178704634308815]","YbAu3","('Au', 'Yb')","0.0","3.0","# generated using pymatgen
data_YbAu3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.20765052
_cell_length_b   4.40673714
_cell_length_c   5.27516557
_cell_angle_alpha   114.68916543
_cell_angle_beta   113.55023551
_cell_angle_gamma   89.99989976
_symmetry_Int_Tables_number   1
_chemical_formula_structural   YbAu3
_chemical_formula_sum   'Yb1 Au3'
_cell_volume   79.81669023
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Au  Au0  1  0.85329426  1.00093345  0.10620960  1
  Au  Au1  1  0.59545860  0.24714282  0.59344297  1
  Au  Au2  1  1.11003018  0.76003724  0.61925344  1
  Yb  Yb3  1  0.35331326  0.50025209  0.10632367  1
"
"Full Formula (Nd1 Gd1 Eu1 Lu1)
Reduced Formula: NdEuGdLu
abc   :   5.131208   6.298923   6.300303
angles:  48.016249  65.929285  65.954414
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  Gd    0.895987  0.310361  0.274004  [0.001853517722338438, -0.003299521515145898, -0.013887177221477032]
  1  Nd    0.14803   0.557713  0.521214  [-0.0011987807229161263, 0.013866041786968708, 0.01632373221218586]
  2  Lu    0.646765  0.06233   0.024189  [-0.0019487375393509865, -0.02068285644054413, -0.027977826073765755]
  3  Eu    0.3971    0.808029  0.77013   [0.0012940093874931335, 0.010116334073245525, 0.0255412720143795]","NdEuGdLu","('Eu', 'Gd', 'Lu', 'Nd')","0.0","3.0","# generated using pymatgen
data_NdEuGdLu
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.13120837
_cell_length_b   6.29892284
_cell_length_c   6.30030335
_cell_angle_alpha   48.01624880
_cell_angle_beta   65.92928472
_cell_angle_gamma   65.95441401
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NdEuGdLu
_chemical_formula_sum   'Nd1 Gd1 Eu1 Lu1'
_cell_volume   135.45810631
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Gd  Gd0  1  0.89598722  0.31036102  0.27400357  1
  Nd  Nd1  1  0.14803004  0.55771335  0.52121431  1
  Lu  Lu2  1  0.64676493  0.06233003  0.02418885  1
  Eu  Eu3  1  0.39710047  0.80802923  0.77012952  1
"
