"struc","comp","ele_comb","reward","RL_step","cif"
"Full Formula (Ho1 Mg4 Cd1)
Reduced Formula: HoMg4Cd
abc   :   3.388620   6.114772   7.568844
angles: 106.292692  90.133554 105.929452
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  --------------------------------------------------------------------
  0  Cd    0.086153  0.299188  0.185259  [0.007387851364910603, 0.02264438569545746, 0.03437620401382446]
  1  Mg    0.134934  0.406734  0.758045  [0.021212635561823845, -0.018805157393217087, -0.019712846726179123]
  2  Mg    0.78923   0.700967  0.10153   [-0.015551307238638401, -0.02872190624475479, -0.011774763464927673]
  3  Ho    0.427408  0.981107  0.852062  [-0.0063208239153027534, 0.02118079364299774, 0.011233769357204437]
  4  Mg    0.469112  0.060287  0.426065  [-0.019474243745207787, -0.014761712402105331, -0.02948877215385437]
  5  Mg    0.750059  0.632153  0.496792  [0.012745849788188934, 0.018463656306266785, 0.01536639779806137]","HoMg4Cd","('Cd', 'Ho', 'Mg')","0.08050723246382277","0.0","# generated using pymatgen
data_HoMg4Cd
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.38862029
_cell_length_b   6.11477168
_cell_length_c   7.56884418
_cell_angle_alpha   106.29269220
_cell_angle_beta   90.13355449
_cell_angle_gamma   105.92945162
_symmetry_Int_Tables_number   1
_chemical_formula_structural   HoMg4Cd
_chemical_formula_sum   'Ho1 Mg4 Cd1'
_cell_volume   144.21707581
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd0  1  0.08615300  0.29918829  0.18525948  1
  Mg  Mg1  1  0.13493380  0.40673449  0.75804466  1
  Mg  Mg2  1  0.78922992  0.70096721  0.10152965  1
  Ho  Ho3  1  0.42740800  0.98110734  0.85206205  1
  Mg  Mg4  1  0.46911171  0.06028740  0.42606485  1
  Mg  Mg5  1  0.75005911  0.63215269  0.49679240  1
"
"Full Formula (In3 Ag3)
Reduced Formula: InAg
abc   :   6.005691   4.378171   6.764782
angles: 106.730632 127.651830  80.645174
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  Ag    0.922273  0.293489  0.465596  [-0.007749717682600021, -0.04295937716960907, 0.014030195772647858]
  1  In    0.387773  0.521368  0.076676  [0.0401899516582489, -0.007775286212563515, 0.017589688301086426]
  2  In    0.882682  0.992184  0.774002  [0.0031284410506486893, 0.009689167141914368, 0.0035180747509002686]
  3  Ag    0.901278  0.644687  0.131615  [-0.023834455758333206, 0.03437105938792229, -0.022466331720352173]
  4  In    0.362142  0.786791  0.680834  [-0.025247721001505852, 0.0022619077935814857, -0.015505329705774784]
  5  Ag    0.330962  0.155233  0.344815  [0.013513532467186451, 0.004412522539496422, 0.0028337170369923115]","InAg","('Ag', 'In')","0.0","0.0","# generated using pymatgen
data_InAg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.00569093
_cell_length_b   4.37817109
_cell_length_c   6.76478205
_cell_angle_alpha   106.73063237
_cell_angle_beta   127.65182984
_cell_angle_gamma   80.64517421
_symmetry_Int_Tables_number   1
_chemical_formula_structural   InAg
_chemical_formula_sum   'In3 Ag3'
_cell_volume   134.84632816
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  1  0.92227255  0.29348874  0.46559646  1
  In  In1  1  0.38777343  0.52136813  0.07667577  1
  In  In2  1  0.88268181  0.99218428  0.77400203  1
  Ag  Ag3  1  0.90127813  0.64468657  0.13161507  1
  In  In4  1  0.36214213  0.78679100  0.68083413  1
  Ag  Ag5  1  0.33096240  0.15523267  0.34481455  1
"
"Full Formula (Ta1 Fe10 Mo1)
Reduced Formula: TaFe10Mo
abc   :   5.052213   5.836742   6.354837
angles:  76.935712  82.495798  54.715668
pbc   :       True       True       True
Sites (12)
  #  SP            a         b         c  forces
---  ----  ---------  --------  --------  -----------------------------------------------------------------------
  0  Fe    -0.077226  0.784873  0.378621  [0.004573255777359009, 0.00840737670660019, -0.022873636335134506]
  1  Fe     0.930227  0.444855  0.714866  [-0.006495453417301178, 0.009144142270088196, -0.04656253755092621]
  2  Fe     0.928032  0.113731  0.045982  [-0.008837275207042694, 0.014656342566013336, -0.021004032343626022]
  3  Mo     0.426114  0.292873  0.371892  [0.0012771189212799072, -0.0005688071250915527, -0.0004153400659561157]
  4  Fe     0.429095  0.611777  0.046772  [-0.03603293001651764, 0.021282654255628586, -0.021568745374679565]
  5  Fe     0.424963  0.781658  0.370106  [0.011702693067491055, -0.01934310421347618, 0.021427154541015625]
  6  Fe     0.425929  0.450291  0.716346  [0.0017532925121486187, -0.0028031468391418457, 0.03101862221956253]
  7  Fe     0.426074  0.116809  0.047116  [0.006241335533559322, -0.007060932461172342, 0.03528616577386856]
  8  Fe     0.921909  0.949869  0.712908  [0.00919606164097786, -0.018386133015155792, 0.02431778982281685]
  9  Fe     0.928636  0.283138  0.377951  [0.0109739750623703, -0.003696143627166748, -0.004965964704751968]
 10  Fe     0.926541  0.61615   1.04557   [-0.000679943710565567, -0.0033721523359417915, -0.019991125911474228]
 11  Ta     0.42607   0.940241  0.716629  [0.0063279978930950165, 0.0017399750649929047, 0.02533160150051117]","TaFe10Mo","('Fe', 'Mo', 'Ta')","0.05024352204223966","0.0","# generated using pymatgen
data_TaFe10Mo
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.05221336
_cell_length_b   5.83674219
_cell_length_c   6.35483746
_cell_angle_alpha   76.93571189
_cell_angle_beta   82.49579847
_cell_angle_gamma   54.71566813
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TaFe10Mo
_chemical_formula_sum   'Ta1 Fe10 Mo1'
_cell_volume   149.00993652
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  -0.07722572  0.78487344  0.37862122  1
  Fe  Fe1  1  0.93022652  0.44485454  0.71486571  1
  Fe  Fe2  1  0.92803202  0.11373081  0.04598177  1
  Mo  Mo3  1  0.42611434  0.29287267  0.37189249  1
  Fe  Fe4  1  0.42909515  0.61177717  0.04677205  1
  Fe  Fe5  1  0.42496286  0.78165833  0.37010639  1
  Fe  Fe6  1  0.42592939  0.45029079  0.71634585  1
  Fe  Fe7  1  0.42607359  0.11680919  0.04711642  1
  Fe  Fe8  1  0.92190884  0.94986916  0.71290778  1
  Fe  Fe9  1  0.92863645  0.28313768  0.37795125  1
  Fe  Fe10  1  0.92654130  0.61614980  1.04556463  1
  Ta  Ta11  1  0.42606982  0.94024140  0.71662937  1
"
"Full Formula (Ho2 Ru1)
Reduced Formula: Ho2Ru
abc   :   4.739903   4.762564   4.755914
angles:  60.218445  60.076885  60.106101
pbc   :       True       True       True
Sites (3)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  --------------------------------------------------------------------
  0  Ru    0.481237  0.000842  0.21123   [-0.0027941688895225525, -0.03869180381298065, -0.01309753954410553]
  1  Ho    0.232204  0.747204  0.962222  [0.005013674963265657, 0.01780472695827484, -0.017627418041229248]
  2  Ho    0.732077  0.247575  0.460831  [-0.002219492569565773, 0.020887117832899094, 0.030724944546818733]","Ho2Ru","('Ho', 'Ru')","0.0","0.0","# generated using pymatgen
data_Ho2Ru
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.73990333
_cell_length_b   4.76256402
_cell_length_c   4.75591446
_cell_angle_alpha   60.21844490
_cell_angle_beta   60.07688529
_cell_angle_gamma   60.10610140
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ho2Ru
_chemical_formula_sum   'Ho2 Ru1'
_cell_volume   76.14516634
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ru  Ru0  1  0.48123667  0.00084174  0.21122953  1
  Ho  Ho1  1  0.23220353  0.74720393  0.96222156  1
  Ho  Ho2  1  0.73207737  0.24757501  0.46083124  1
"
"Full Formula (Sc2 Sn1 Hg1)
Reduced Formula: Sc2SnHg
abc   :   5.238175   7.577816   6.239693
angles:  43.521688  32.295291  55.154001
pbc   :       True       True       True
Sites (4)
  #  SP           a         b          c  forces
---  ----  --------  --------  ---------  -------------------------------------------------------------------
  0  Hg    0.475241  0.911728   0.322737  [0.05426935479044914, -0.002776644192636013, -0.014400690793991089]
  1  Sc    0.441928  0.85527   -0.091964  [0.06353938579559326, 0.015727246180176735, -0.03763716295361519]
  2  Sn    0.9728    0.356481   0.85386   [-0.038425520062446594, 0.011146150529384613, 0.009553201496601105]
  3  Sc    0.006787  0.409387   0.269709  [-0.07938320934772491, -0.02409680187702179, 0.04248464107513428]","Sc2SnHg","('Hg', 'Sc', 'Sn')","0.0","1.0","# generated using pymatgen
data_Sc2SnHg
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.23817540
_cell_length_b   7.57781559
_cell_length_c   6.23969266
_cell_angle_alpha   43.52168788
_cell_angle_beta   32.29529140
_cell_angle_gamma   55.15400146
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sc2SnHg
_chemical_formula_sum   'Sc2 Sn1 Hg1'
_cell_volume   90.54281153
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hg  Hg0  1  0.47524077  0.91172794  0.32273693  1
  Sc  Sc1  1  0.44192760  0.85527020  -0.09196405  1
  Sn  Sn2  1  0.97280024  0.35648070  0.85385965  1
  Sc  Sc3  1  0.00678677  0.40938708  0.26970932  1
"
"Full Formula (Li2 Pt1 Au3)
Reduced Formula: Li2PtAu3
abc   :   4.868215   4.954271   4.917168
angles: 119.784363 108.745563  80.880317
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  Au    0.74162   0.020859  0.20062   [-0.023313019424676895, 0.00017439387738704681, -0.03555166348814964]
  1  Pt    0.237198  0.342476  0.348686  [0.027031509205698967, 0.0080181322991848, 0.04004068672657013]
  2  Au    0.236585  0.663466  0.009343  [0.02849859930574894, -0.021194929257035255, 0.03881082683801651]
  3  Au    0.246088  1.00058   0.682798  [-0.01641951873898506, 0.010361856780946255, -0.02222370356321335]
  4  Li    0.741568  0.350514  0.8611    [-0.00760467816144228, -0.0003688596189022064, -0.0129458112642169]
  5  Li    0.741154  0.662292  0.515167  [-0.008192911744117737, 0.0030093956738710403, -0.008130344562232494]","Li2PtAu3","('Au', 'Li', 'Pt')","0.0","1.0","# generated using pymatgen
data_Li2PtAu3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.86821533
_cell_length_b   4.95427115
_cell_length_c   4.91716825
_cell_angle_alpha   119.78436262
_cell_angle_beta   108.74556318
_cell_angle_gamma   80.88031724
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li2PtAu3
_chemical_formula_sum   'Li2 Pt1 Au3'
_cell_volume   97.46838516
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Au  Au0  1  0.74161972  0.02085907  0.20062010  1
  Pt  Pt1  1  0.23719795  0.34247575  0.34868641  1
  Au  Au2  1  0.23658479  0.66346562  0.00934267  1
  Au  Au3  1  0.24608802  1.00057753  0.68279849  1
  Li  Li4  1  0.74156796  0.35051409  0.86109966  1
  Li  Li5  1  0.74115424  0.66229185  0.51516693  1
"
"Full Formula (Ce1 Mn1 Co1 Ni3)
Reduced Formula: CeMnCoNi3
abc   :   4.064413   4.927769   4.832861
angles: 118.613234  90.000116  89.999970
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  -----------------------------------------------------------------------
  0  Ni    0.959607  0.233109  0.356034  [0.00023148930631577969, -0.01664050482213497, 0.0034876582212746143]
  1  Ce    0.459729  0.233122  0.857972  [-0.0010558828944340348, -0.0002042384003289044, -0.008454620838165283]
  2  Co    0.959577  0.730495  0.856817  [0.0011659611482173204, 0.01808122918009758, -0.009150033816695213]
  3  Ni    0.459597  0.897533  0.184642  [0.0009768945164978504, 0.0339176245033741, 0.0031103920191526413]
  4  Ni    0.459619  0.565929  0.527154  [6.901472806930542e-05, 0.005767489783465862, 0.022632289677858353]
  5  Mn    0.959661  0.735463  0.359423  [-0.0013875148724764585, -0.04092155396938324, -0.011625709012150764]","CeMnCoNi3","('Ce', 'Co', 'Mn', 'Ni')","0.04741298117598828","2.0","# generated using pymatgen
data_CeMnCoNi3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.06441334
_cell_length_b   4.92776922
_cell_length_c   4.83286130
_cell_angle_alpha   118.61323428
_cell_angle_beta   90.00011600
_cell_angle_gamma   89.99996952
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CeMnCoNi3
_chemical_formula_sum   'Ce1 Mn1 Co1 Ni3'
_cell_volume   84.97358609
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.95960700  0.23310857  0.35603364  1
  Ce  Ce1  1  0.45972877  0.23312189  0.85797228  1
  Co  Co2  1  0.95957656  0.73049531  0.85681735  1
  Ni  Ni3  1  0.45959694  0.89753251  0.18464219  1
  Ni  Ni4  1  0.45961943  0.56592908  0.52715428  1
  Mn  Mn5  1  0.95966112  0.73546264  0.35942284  1
"
"Full Formula (Fe1 Ni2 Pt4)
Reduced Formula: Fe(NiPt2)2
abc   :   2.720593   2.720542  13.524639
angles:  89.903006  90.085139  89.998745
pbc   :       True       True       True
Sites (7)
  #  SP           a         b         c  forces
---  ----  --------  --------  --------  ---------------------------------------------------------------------
  0  Pt    0.379103  0.424129  0.038068  [0.0032852631993591785, -0.019174404442310333, 0.007759165950119495]
  1  Ni    0.880272  0.92614   0.903742  [-0.010177262127399445, -0.02159569412469864, 0.03249918669462204]
  2  Pt    0.379447  0.413827  0.303528  [0.005194994155317545, 0.013756192289292812, -0.025271087884902954]
  3  Pt    0.37528   0.419259  0.497844  [0.002841478679329157, 0.025700436905026436, -0.010335534811019897]
  4  Fe    0.877495  0.92078   0.630201  [-0.0022289883345365524, 0.0075728739611804485, -0.02510688453912735]
  5  Ni    0.8785    0.918435  0.172755  [0.008749309927225113, 0.003537221811711788, -0.01989436149597168]
  6  Pt    0.379648  0.424055  0.76702   [-0.007664838805794716, -0.009796657599508762, 0.04034961760044098]","Fe(NiPt2)2","('Fe', 'Ni', 'Pt')","0.0","3.0","# generated using pymatgen
data_Fe(NiPt2)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.72059251
_cell_length_b   2.72054224
_cell_length_c   13.52463946
_cell_angle_alpha   89.90300596
_cell_angle_beta   90.08513937
_cell_angle_gamma   89.99874547
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Fe(NiPt2)2
_chemical_formula_sum   'Fe1 Ni2 Pt4'
_cell_volume   100.10218679
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pt  Pt0  1  0.37910303  0.42412943  0.03806756  1
  Ni  Ni1  1  0.88027226  0.92613988  0.90374182  1
  Pt  Pt2  1  0.37944740  0.41382719  0.30352765  1
  Pt  Pt3  1  0.37527961  0.41925919  0.49784446  1
  Fe  Fe4  1  0.87749504  0.92077963  0.63020140  1
  Ni  Ni5  1  0.87849998  0.91843495  0.17275522  1
  Pt  Pt6  1  0.37964770  0.42405530  0.76702043  1
"
"Full Formula (Mg3 Sc3)
Reduced Formula: MgSc
abc   :   3.175966   4.823226  10.315943
angles:  90.016414 116.071000  90.019060
pbc   :       True       True       True
Sites (6)
  #  SP           a          b         c  forces
---  ----  --------  ---------  --------  --------------------------------------------------------------------
  0  Mg    0.835513   0.972421  0.416801  [0.00749298557639122, 0.004293937236070633, -0.01911396160721779]
  1  Sc    0.783467   0.975677  0.738291  [0.039418891072273254, -0.015661781653761864, 0.0078051090240478516]
  2  Mg    0.330221  -0.029318  0.086135  [-0.02124638855457306, 0.027237866073846817, -0.018713410943746567]
  3  Sc    0.547206   0.474676  0.916117  [0.034014396369457245, -0.013782959431409836, 0.020866625010967255]
  4  Mg    0.06729    0.47424   0.584325  [-0.01681431755423546, -0.006610816344618797, 0.008569490164518356]
  5  Sc    0.117666   0.470985  0.262952  [-0.04286558926105499, 0.0045237354934215546, 0.0005861483514308929]","MgSc","('Mg', 'Sc')","0.25119036375728426","3.0","# generated using pymatgen
data_MgSc
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.17596595
_cell_length_b   4.82322598
_cell_length_c   10.31594257
_cell_angle_alpha   90.01641390
_cell_angle_beta   116.07099957
_cell_angle_gamma   90.01905969
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgSc
_chemical_formula_sum   'Mg3 Sc3'
_cell_volume   141.94483055
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.83551318  0.97242128  0.41680120  1
  Sc  Sc1  1  0.78346701  0.97567672  0.73829085  1
  Mg  Mg2  1  0.33022082  -0.02931781  0.08613489  1
  Sc  Sc3  1  0.54720603  0.47467557  0.91611703  1
  Mg  Mg4  1  0.06729033  0.47424043  0.58432470  1
  Sc  Sc5  1  0.11766588  0.47098466  0.26295181  1
"
"Full Formula (V1 Fe9 Re3)
Reduced Formula: V(Fe3Re)3
abc   :   4.132934   6.550580   6.371087
angles:  95.971531  89.985387  71.598754
pbc   :       True       True       True
Sites (13)
  #  SP           a         b          c  forces
---  ----  --------  --------  ---------  ----------------------------------------------------------------------
  0  Fe    0.997709  0.731222   0.609217  [0.0014216955751180649, 0.00567549467086792, 0.008392617106437683]
  1  Fe    0.386162  0.951795   0.690742  [0.007839895784854889, -0.006518267095088959, 0.012605180963873863]
  2  Fe    0.151265  0.417254   0.844075  [0.03751013055443764, -0.006487652659416199, 0.0029588639736175537]
  3  Fe    0.079976  0.57121    0.227017  [-0.033257223665714264, 0.007455635815858841, -0.002365916036069393]
  4  Fe    0.767493  0.186295   0.761852  [0.018328770995140076, -0.009326182305812836, 0.01757308468222618]
  5  V     0.539608  0.642333   0.924897  [0.028111647814512253, -0.010054316371679306, 0.010350792668759823]
  6  Re    0.237096  0.255482   0.457023  [-0.012466823682188988, -0.0069544315338134766, -0.013141835108399391]
  7  Fe    0.303984  0.116568   0.065833  [0.01043392252177, 0.005130335688591003, 0.0024013929069042206]
  8  Fe    0.853319  0.024219   0.383659  [-0.009806936606764793, 0.008060485124588013, -0.016313470900058746]
  9  Fe    0.46079   0.810639   0.300497  [-0.03188835084438324, 0.004835102707147598, -0.010270942002534866]
 10  Re    0.612776  0.503277   0.529955  [-0.016565734520554543, -0.00853186845779419, -0.012667572125792503]
 11  Re    0.92099   0.882175  -0.004121  [-0.001999635249376297, -0.016823802143335342, 0.0008633621037006378]
 12  Fe    0.697328  0.332137   0.148379  [0.002338690683245659, 0.03353960067033768, -0.00038564205169677734]","V(Fe3Re)3","('Fe', 'Re', 'V')","0.012704747217308299","3.0","# generated using pymatgen
data_V(Fe3Re)3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.13293446
_cell_length_b   6.55058031
_cell_length_c   6.37108655
_cell_angle_alpha   95.97153122
_cell_angle_beta   89.98538658
_cell_angle_gamma   71.59875389
_symmetry_Int_Tables_number   1
_chemical_formula_structural   V(Fe3Re)3
_chemical_formula_sum   'V1 Fe9 Re3'
_cell_volume   162.67764503
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.99770895  0.73122202  0.60921652  1
  Fe  Fe1  1  0.38616185  0.95179467  0.69074242  1
  Fe  Fe2  1  0.15126483  0.41725426  0.84407546  1
  Fe  Fe3  1  0.07997598  0.57121018  0.22701702  1
  Fe  Fe4  1  0.76749299  0.18629521  0.76185200  1
  V  V5  1  0.53960811  0.64233262  0.92489721  1
  Re  Re6  1  0.23709551  0.25548157  0.45702256  1
  Fe  Fe7  1  0.30398370  0.11656817  0.06583292  1
  Fe  Fe8  1  0.85331948  0.02421854  0.38365931  1
  Fe  Fe9  1  0.46078996  0.81063942  0.30049654  1
  Re  Re10  1  0.61277595  0.50327697  0.52995497  1
  Re  Re11  1  0.92099006  0.88217495  -0.00412118  1
  Fe  Fe12  1  0.69732826  0.33213703  0.14837920  1
"
